name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"SK COLLECTION","TRIMURTI GUNASHABHU BHAWAN, 44700, Nepal","TRIMURTI GUNASHABHU BHAWAN",0984-1297069,"+977 984-1297069","27.66995,85.321228",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/115164424063942436294/about?hl=en-US,,ChIJbc9-09EZ6zkR9-E_fREuKNI
"GLOBAL KITCHEN CENTER","IKHALAKHU, 44700, Nepal",IKHALAKHU,01-5543443,"+977 1-5543443","27.672321,85.323353",,,"home_goods_store / store / establishment",https://plus.google.com/105076258470948321983/about?hl=en-US,,ChIJhyMYjs8Z6zkR8d4J3gUxchY
"Ambar Furnishing Center","Shop No. 17, 44700, Nepal",,01-5004061,"+977 1-5004061","27.667498,85.321942",,,"home_goods_store / store / establishment",https://plus.google.com/109227666812712047397/about?hl=en-US,,ChIJh-HpV9AZ6zkR89swALsb0Vs
"बंगलामुखी ईलेक्ट्रिक वर्कशप","Ringroad, 44700, नेपाल",Ringroad,0984-1435027,"+977 984-1435027","27.658694,85.320951",,,"home_goods_store / store / establishment",https://plus.google.com/104631938952019857866/about?hl=en-US,,ChIJF7TGKdYZ6zkRDtegcFefdQI
"M & N Store","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",,,"27.668377,85.322929",,,"home_goods_store / store / establishment",https://plus.google.com/105899456433814345193/about?hl=en-US,,ChIJL0nfaNAZ6zkRtdVpFv5vQOI
"सजावट फर्निसिङ","Kumaripati, 44700, Nepal",Kumaripati,01-5551903,"+977 1-5551903","27.671062,85.319183",,,"home_goods_store / store / establishment",https://plus.google.com/102194130499660946655/about?hl=en-US,,ChIJPchDD84Z6zkRhdAsWkVSD3w
"सिरू भाडा कुडा पसल","Lagankhel, 44700, Nepal",,,,"27.665802,85.32075",,,"home_goods_store / store / establishment",https://plus.google.com/112119788914776430441/about?hl=en-US,,ChIJ59fNItEZ6zkRz8xBo_7YQuE
"Patan Paints & Painters","लगनखेल बसपार्क, 44700, Nepal","लगनखेल बसपार्क",01-5004301,"+977 1-5004301","27.667828,85.323216",,,"home_goods_store / store / establishment",https://plus.google.com/116842536676039550144/about?hl=en-US,,ChIJ-W9hY9AZ6zkRa8vA-e9I_C0
"Manakamana Light","Ring Road, 44700, नेपाल","Ring Road",01-5002550,"+977 1-5002550","27.658012,85.324171",,,"home_goods_store / store / establishment",https://plus.google.com/112329910956168909564/about?hl=en-US,,ChIJweSIrWIX6zkR6MpcIncWUXA
"New Mahalaxmi Sanitaryware","रिङ्ग रोड, 44700, नेपाल","रिङ्ग रोड",01-5555697,"+977 1-5555697","27.661611,85.318516",,,"home_goods_store / store / establishment",https://plus.google.com/118359507353039103058/about?hl=en-US,,ChIJSUVwK9QZ6zkRKcpWgnzsgG4
"गणेश भाँडा पसल","Tangal, 44700, Nepal",,,,"27.670208,85.324365",,,"home_goods_store / store / establishment",https://plus.google.com/106502827916423494063/about?hl=en-US,,ChIJq6FCrNoZ6zkResbyzCDk_es
"CYPHER TECHNOLOGY PVT. LTD","पुल्चोक, पुल्चोक सडक, 44700, Nepal","पुल्चोक, पुल्चोक सडक",01-5547210,"+977 1-5547210","27.675577,85.316117",,,"home_goods_store / store / establishment",https://plus.google.com/117400925286879093743/about?hl=en-US,,ChIJ8SE_h8wZ6zkRsMQZYHJvZZA
"Snb Paint Shop","Ring Road, 44700, नेपाल","Ring Road",,,"27.663198,85.316839",,,"home_goods_store / store / establishment",https://plus.google.com/111905609902000765705/about?hl=en-US,,ChIJARYDZtQZ6zkROcTzD93UEps
"SB Multi Concern","Ring Road, 44700, नेपाल","Ring Road",01-5520685,"+977 1-5520685","27.660665,85.318558",,,"home_goods_store / store / establishment",https://plus.google.com/115777324496981824317/about?hl=en-US,,ChIJ_YPB2dUZ6zkROcTCCpnF0_o
"GORKHALI GARIMA GRIHA","Kumaripati, 44700, Nepal",Kumaripati,0984-1254210,"+977 984-1254210","27.669459,85.321822",,,"home_goods_store / store / establishment",https://plus.google.com/102824486170448429851/about?hl=en-US,,ChIJZaKoMdAZ6zkRgMEZekB-D_I
"Purna Trading","अष्‍टमान भबन, 44700, Nepal","अष्‍टमान भबन",,,"27.672916,85.317053",,,"home_goods_store / store / establishment",https://plus.google.com/103776132571753142466/about?hl=en-US,,ChIJmYqZSswZ6zkR_sCYlGqhM2s
"मैत्रिय ट्रेडर्स","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",01-5546256,"+977 1-5546256","27.668953,85.325233",,,"home_goods_store / store / establishment",https://plus.google.com/114625430714301083083/about?hl=en-US,,ChIJmddNldoZ6zkRlsBraMI3euE
"के.के. मेशिनरी कन्सर्न","पाटन हस्पिटल रोड, 44700, Nepal","पाटन हस्पिटल रोड",01-5521042,"+977 1-5521042","27.66895,85.321708",,,"home_goods_store / store / establishment",https://plus.google.com/113404951288556764011/about?hl=en-US,,ChIJm6YJNtAZ6zkR-LswJNtpi_o
"ROYAL KITCHEN TRADE","Lagankhel, 44700, Nepal",,,,"27.667179,85.321817",,,"home_goods_store / store / establishment",https://plus.google.com/113479225330391181222/about?hl=en-US,,ChIJ4fYR-dAZ6zkR6bt_sry2yqE
"उत्सव कलर इन्टरप्राइजेज","Ring Road, 44700, नेपाल","Ring Road",01-5539357,"+977 1-5539357","27.660579,85.318677",,,"home_goods_store / store / establishment",https://plus.google.com/114005723233263441551/about?hl=en-US,,ChIJ34lZ2NUZ6zkR47qe8c8e9BU
"fashion wave","महापाल रोड, 44700, Nepal","महापाल रोड",0984-1276778,"+977 984-1276778","27.673769,85.323301",,,"shoe_store / home_goods_store / store / establishment",https://plus.google.com/103117617377204076546/about?hl=en-US,,ChIJ-zChcM8Z6zkRQbJSyZVp-oc
"CLASSIC HANDMADE TIBETAN CARPETS","एकान्तकुना रोड, 44700, Nepal","एकान्तकुना रोड",,,"27.669817,85.309235",,,"home_goods_store / store / establishment",https://plus.google.com/100823851515389798536/about?hl=en-US,,ChIJBUux9y0Y6zkRE7CtCb2rUrQ
"बेलिपुष्प नर्सरी","Lagankhel, 44700, Nepal",,01-5004252,"+977 1-5004252","27.667123,85.321366",,,"home_goods_store / store / establishment",https://plus.google.com/115166442755300021996/about?hl=en-US,,ChIJD6DhAdEZ6zkRBayH7reifCQ
"थल ढुकु","Lagankhel, 44700, Nepal",,01-5004001,"+977 1-5004001","27.667197,85.322145",,,"home_goods_store / store / establishment",https://plus.google.com/105864470005063575168/about?hl=en-US,,ChIJ53Aa99AZ6zkRE6hzXuGQt2M
"श्री दक्षिणकाली नर्सरी","Lagankhel, 44700, Nepal",,01-5547433,"+977 1-5547433","27.667129,85.318361",,,"home_goods_store / store / establishment",https://plus.google.com/103315243187336497953/about?hl=en-US,,ChIJ42On09MZ6zkRb6Mp3k5aotA
"गुरुमाँ स्टाेर","कुमारीपाटी सडक, 44700, Nepal","कुमारीपाटी सडक",,,"27.671534,85.320303",,,"home_goods_store / store / establishment",https://plus.google.com/106008836976110268570/about?hl=en-US,,ChIJ80fvPs4Z6zkRZKF_AVOYC1A
"NEERU'S RANG MAHAL","एकान्तकुना, Ring Road, 44700, Nepal","एकान्तकुना, Ring Road",01-5528552,"+977 1-5528552","27.667968,85.307484",,,"home_goods_store / store / establishment",https://plus.google.com/113596098492601564138/about?hl=en-US,,ChIJ0c60bi4Y6zkRd54ExbzLjv4
"K .P.SHARMA STORE","टंगाल -१२, 44700, Nepal",,01-5550053,"+977 1-5550053","27.670842,85.324211",,,"home_goods_store / store / establishment",https://plus.google.com/103831177672944033545/about?hl=en-US,,ChIJmeeiVsUZ6zkRD5qyWMq91U8
"माँ लक्ष्मी इन्टरप्राइजेज","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",0984-1418321,"+977 984-1418321","27.668426,85.325347",,,"home_goods_store / store / establishment",https://plus.google.com/109731113158963834719/about?hl=en-US,,ChIJ6aQZ7doZ6zkR6JnyIGNltA4
"SHREE SHU-VIJAYA FLOORING FURNISHING CENTER","भानिमंडल, 44700, Nepal",भानिमंडल,01-5547995,"+977 1-5547995","27.670206,85.308825",,,"home_goods_store / store / establishment",https://plus.google.com/114920629951558574870/about?hl=en-US,,ChIJy6m5BjIY6zkRepmzEDTQzd4
"CURTAIN HOUSE","Kumaripati, 44700, Nepal",Kumaripati,01-5551350,"+977 1-5551350","27.671334,85.318622",,,"home_goods_store / store / establishment",https://plus.google.com/110344020015627728325/about?hl=en-US,,ChIJFf3U480Z6zkR55guenYhkLE
"राजेद्र भाडाकुडा पसल","Ga Bahal, 44700, Nepal","Ga Bahal",01-5542368,"+977 1-5542368","27.674226,85.32142",,,"home_goods_store / store / establishment",https://plus.google.com/110265226733194484460/about?hl=en-US,,ChIJQbuaHc8Z6zkRopXc2sH9ob0
"MODERN PAINTS AND HARDWARE","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",01-5555310,"+977 1-5555310","27.66858,85.324939",,,"home_goods_store / store / establishment",https://plus.google.com/100383225807856837036/about?hl=en-US,,ChIJ8eDik9oZ6zkRKJRFvhyiJE0
"MEMORY FURNISHING","गाहबाल, 44600, Nepal",गाहबाल,01-5530038,"+977 1-5530038","27.674141,85.321688",,,"home_goods_store / store / establishment",https://plus.google.com/118374508896924666475/about?hl=en-US,,ChIJUU-IHM8Z6zkRAI_QpVEFPXY
"BAJRA & BAJRACHARYA ENTERPRISES","Lagankhel, 44700, Nepal",,01-5524851,"+977 1-5524851","27.667262,85.323593",,,"home_goods_store / store / establishment",https://plus.google.com/106855938713026464017/about?hl=en-US,http://www.bajragroup.com,ChIJh7PahtAZ6zkREIGJHroma_c
"BASUNDHARA FURNISHING","कुमारी पाटी सडक, 44700, Nepal","कुमारी पाटी सडक",01-5530966,"+977 1-5530966","27.670477,85.320959",,,"home_goods_store / store / establishment",https://plus.google.com/111933405143593525926/about?hl=en-US,,ChIJe6ajKc4Z6zkRXXyXZ1ag99s
"Design Cafe-Architects & Interior Designers","297 Tangal Tole, Lalitpur 44600, Nepal","Tangal Tole, 297 Tangal Tole, Lalitpur",01-5530322,"+977 1-5530322","27.670744,85.324139",,,"home_goods_store / store / establishment",https://plus.google.com/102379842834918357535/about?hl=en-US,,ChIJWTEyVMUZ6zkRcXHH-Keg5jE
"MOMS KITCHEN & LIVING IMPORTS","एकन्ताकुना, एकन्ताकुना रोड, 44700, Nepal","एकन्ताकुना, एकन्ताकुना रोड",01-5523974,"+977 1-5523974","27.668721,85.309771",,,"home_goods_store / store / establishment",https://plus.google.com/113313464952287877496/about?hl=en-US,http://www.momskitchenliving.com,ChIJozjOlC0Y6zkR5nDOOEu4yow
"उगर्‍चण्डी ए जेड स्टोर","Chakrabahil Street, 44700, Nepal","Chakrabahil Street",01-5531837,"+977 1-5531837","27.671445,85.324543",,,"home_goods_store / store / establishment",https://plus.google.com/102052373328277808607/about?hl=en-US,,ChIJKyU_W8UZ6zkRvm7I8rDvHyI
"सिद्दि स्टोर","Tangal, 44700, Nepal",,0984-1453578,"+977 984-1453578","27.670909,85.324263",,,"home_goods_store / store / establishment",https://plus.google.com/102840554197910468422/about?hl=en-US,,ChIJoX3JVsUZ6zkRwG0tabdF9v8
"WALNUT Carpet & Craft","Mangal Bazaar, 44700, Nepal",,,,"27.673767,85.324314",,,"home_goods_store / store / establishment",https://plus.google.com/116204622217213911412/about?hl=en-US,,ChIJOwAFhMUZ6zkRXGYqrI4qlZM
"TRIVENI ELECTRICAL & LIGHT","Jawalakhel, 44700, Nepal",,01-5523510,"+977 1-5523510","27.674568,85.314364",,,"home_goods_store / store / establishment",https://plus.google.com/116401308851293777879/about?hl=en-US,,ChIJKetruMwZ6zkRSGRlgmkuAs0
"बजर्‍बाराही सपिङ्ग सेन्टर","Damodar Marg, 44700, Nepal","Damodar Marg",,,"27.662076,85.315754",,,"home_goods_store / store / establishment",https://plus.google.com/101839584935810602948/about?hl=en-US,,ChIJVzZ6-tQZ6zkRPGPooV_gvNo
"Bling Exclusive Store","कुमारी पाटी, 44700, Nepal","कुमारी पाटी",01-5008594,"+977 1-5008594","27.671796,85.318066",,,"shoe_store / home_goods_store / store / establishment",https://plus.google.com/116931405661114991549/about?hl=en-US,,ChIJR9PBws0Z6zkRo1_AatD7JJ8
"MAHABAUDHA CARPET INDUSTRY","पाटन ईन्‍डिष्‍ट्र् ईस्‍टेट, ठुलो चक्र, 44700, Nepal","पाटन ईन्‍डिष्‍ट्र् ईस्‍टेट, ठुलो चक्र",01-5522291,"+977 1-5522291","27.66151,85.324601",,,"home_goods_store / store / establishment",https://plus.google.com/103979737816972850309/about?hl=en-US,,ChIJf3V-LdgZ6zkRkV-dlqQQMKA
"कुशवाहा इलेक्टि्र्‍क सेन्टर","Timba Sirak Factory Sadak, 44700, Nepal","Timba Sirak Factory Sadak",,,"27.657722,85.317293",,,"home_goods_store / store / establishment",https://plus.google.com/111811923729189098544/about?hl=en-US,,ChIJv_PPPH4X6zkRRV1yZePs2OE
"भिन्तुना स्टोर","Tichhu galli, 44700, Nepal","Tichhu galli",01-5531141,"+977 1-5531141","27.671743,85.324641",,,"home_goods_store / store / establishment",https://plus.google.com/110049230913302781881/about?hl=en-US,,ChIJawrXQsUZ6zkR3FgGIVC5QnA
"सुर्य प्लास्टिक स्टोर","Tichhu galli, 44700, Nepal","Tichhu galli",01-5547909,"+977 1-5547909","27.672074,85.32476",,,"store / home_goods_store / establishment",https://plus.google.com/115692499513977112052/about?hl=en-US,,ChIJ1Z9VaMUZ6zkRR1dsq-eiwI0
"SHREE GANESH FURNISHING","कुमारीपाटी, कुमारीपाटी सडक, 44700, Nepal","कुमारीपाटी, कुमारीपाटी सडक",0985-1062609,"+977 985-1062609","27.671465,85.318271",,,"home_goods_store / store / establishment",https://plus.google.com/106710835736607288090/about?hl=en-US,,ChIJQ8Ba5s0Z6zkRP1bEhWm0TNQ
"सस्तो बजार - हामौ बजार","Jawalakhel, 44700, Nepal",,01-5549874,"+977 1-5549874","27.673692,85.31406",,,"home_goods_store / store / establishment",https://plus.google.com/112169559762700799384/about?hl=en-US,,ChIJi7zF0cwZ6zkRLVbrRmMP1mI
"MANAKAMANA FURNISHING CENTER","Kumaripati, 44700, Nepal",Kumaripati,01-5548438,"+977 1-5548438","27.670277,85.320761",,,"home_goods_store / store / establishment",https://plus.google.com/113814669662961886460/about?hl=en-US,,ChIJUYb619EZ6zkRKVVgsw1W_zw
"न्यू मञ्जुश्री फर्निसिङ्ग टे्र्‍डर्स","कुमारी पाटी, 44700, Nepal","कुमारी पाटी",01-5531097,"+977 1-5531097","27.671163,85.319458",,,"home_goods_store / store / establishment",https://plus.google.com/104170651931998121412/about?hl=en-US,,ChIJPbUuEM4Z6zkRilN2UIgLRsA
"KUNAL FLOORING & FURNISHING","भनिमंडल, 44700, Nepal",भनिमंडल,01-5546386,"+977 1-5546386","27.669952,85.30936",,,"home_goods_store / store / establishment",https://plus.google.com/101414357083215590892/about?hl=en-US,http://www.kunalfurnishing.com,ChIJhWHhCTIY6zkRD1MFYi_JSyM
"NEW ISHWOR FURNISHING CENTER","कुमारिपाटी, 44700, Nepal",,0980-3964599,"+977 980-3964599","27.671107,85.31975",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/107955866744910408603/about?hl=en-US,,ChIJ54K1EM4Z6zkRXlHW5j1BtaE
"BASNET REFRIGERATION & AIR CONDITIONING WORKSHOP","Near Alka Hospital, 44700, Nepal","पुल्चोक, Near Alka Hospital",01-5524824,"+977 1-5524824","27.674793,85.314895",,,"home_goods_store / store / establishment",https://plus.google.com/104881061485528879984/about?hl=en-US,,ChIJtzUfvswZ6zkRLE9HaESKtHg
"Ankur Light","Ring Road, 44700, नेपाल","Ring Road",01-5524525,"+977 1-5524525","27.666798,85.308948",,,"home_goods_store / store / establishment",https://plus.google.com/108287803286061758323/about?hl=en-US,,ChIJy6WrLSwY6zkRSU363TClJJg
"Banglamukhi Nursery","Jawalakhel, Lalitpur 44600, Nepal",Lalitpur,0985-1151963,"+977 985-1151963","27.669814,85.313968",,,"home_goods_store / store / establishment",https://plus.google.com/105729109813791073713/about?hl=en-US,,ChIJKTp1qdIZ6zkRc0tjioxFUZY
"Sistata Nursery","Thasikhel, Lalitpur 44700, Nepal",Lalitpur,0984-1733228,"+977 984-1733228","27.664371,85.315912",,,"home_goods_store / store / establishment",https://plus.google.com/114800229033577834108/about?hl=en-US,http://sistatanursery.com/,ChIJ194LftMZ6zkRJEqdOIRd3AQ
"RAJ FURNISHING","कुमारीपाटी, 44700, Nepal","मानभवन, कुमारीपाटी",01-5537762,"+977 1-5537762","27.671491,85.318186",,,"home_goods_store / store / establishment",https://plus.google.com/103106218143511075727/about?hl=en-US,,ChIJj_8x5s0Z6zkRMkl76gSluYg
"Lucky Trade Concern","रिङ्ग रोड, 44700, नेपाल","रिङ्ग रोड",01-5002512,"+977 1-5002512","27.658827,85.325421",,,"home_goods_store / store / establishment",https://plus.google.com/103247898815937045546/about?hl=en-US,,ChIJOQmdddgZ6zkROUh8zqe1Ol4
"GURASH ENTERPRISES","Lagankhel Road, 44700, Nepal","Lagankhel Road",0984-1525649,"+977 984-1525649","27.669683,85.321717",,,"home_goods_store / store / establishment",https://plus.google.com/107361013964862098630/about?hl=en-US,,ChIJZ5hyMtAZ6zkRYEaauJbfBwg
"Home Decor Interprises Pvt.ltd","सातदोबाटो, 44700, Nepal",सातदोबाटो,01-5555566,"+977 1-5555566","27.658719,85.322072",,,"home_goods_store / store / establishment",https://plus.google.com/104230698889246515991/about?hl=en-US,,ChIJBeMQ2NcZ6zkRLkT5-W8cJYY
"SAGAR STORE","Tichhu galli, 44700, Nepal","Tichhu galli",01-5526398,"+977 1-5526398","27.671904,85.324932",,,"home_goods_store / store / establishment",https://plus.google.com/107161203341636059044/about?hl=en-US,,ChIJoVr_QcUZ6zkRR0J4VmI7KmA
"The Modular Kitchen Pvt. Ltd.","Satdobato Road, 44700, Nepal","Satdobato Road",0984-1718557,"+977 984-1718557","27.658535,85.322217",,,"home_goods_store / store / establishment",https://plus.google.com/115636922441788020721/about?hl=en-US,,ChIJceVaYn0X6zkRODxrtlZn0ZM
"Lalupate Flower Shop","एकान्‍तकुना, 44700, Nepal",एकान्‍तकुना,0984-1668583,"+977 984-1668583","27.670185,85.311332",,,"home_goods_store / store / establishment",https://plus.google.com/116602876944002806273/about?hl=en-US,,ChIJMXiCgTIY6zkRUzudYNjWrco
"श्री स्टोर्स","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",01-6210984,"+977 1-6210984","27.669426,85.323355",,,"home_goods_store / store / establishment",https://plus.google.com/107011530093934832003/about?hl=en-US,,ChIJqVQ7DtAZ6zkRJjuTlSmbFfc
"Pyara Interior","रिङ्ग रोड, 44700, नेपाल","रिङ्ग रोड",01-5002501,"+977 1-5002501","27.658963,85.325671",,,"home_goods_store / store / establishment",https://plus.google.com/116518051314777963449/about?hl=en-US,,ChIJV4r1dtgZ6zkR7TlD7rl_Kuc
"D K KITCHEN GOODS","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",0980-8582748,"+977 980-8582748","27.668779,85.323111",,,"home_goods_store / store / establishment",https://plus.google.com/104956723194166482082/about?hl=en-US,,ChIJWa_wbNAZ6zkRczX8y7TxyhQ
"NATURAL COLOR WORLD SHOP","Talchhikhel Road, 44700, नेपाल","Talchhikhel Road",01-5544787,"+977 1-5544787","27.658858,85.320813",,,"home_goods_store / store / establishment",https://plus.google.com/112463871425980441836/about?hl=en-US,,ChIJmdDsKNYZ6zkRtTEMhX6fuSg
"NAMASTE DECOR","कुमारी पाटी, पाटन 44700, Nepal","कुमारी पाटी, पाटन",01-5537978,"+977 1-5537978","27.671062,85.319183",,,"home_goods_store / store / establishment",https://plus.google.com/100275036090520729903/about?hl=en-US,,ChIJPchDD84Z6zkR4C8XCWsP_BE
SEL-ENTERPRISES,"लगनखेल सडक, 44700, Nepal","लगनखेल सडक",01-5538854,"+977 1-5538854","27.667103,85.321055",,,"home_goods_store / store / establishment",https://plus.google.com/103840457808286687154/about?hl=en-US,,ChIJ97BMAdEZ6zkRIyta7ydcCkk
"श्री महालक्ष्मी किचन ट्रेडर्स‍","Lagankhel, 44700, Nepal",,0984-2077163,"+977 984-2077163","27.667142,85.324668",,,"home_goods_store / store / establishment",https://plus.google.com/101207639659294256161/about?hl=en-US,,ChIJRUqhZNoZ6zkRFCsHTKxh6-o
"Utsav Colour Enterprises","Ring Road, 44700, नेपाल","Ring Road",01-5539357,"+977 1-5539357","27.660189,85.319156",,,"home_goods_store / store / establishment",https://plus.google.com/104917542529649796873/about?hl=en-US,,ChIJE153c9YZ6zkRpypdl8Mgi4A
"NEW RAJ CARPET UDYOG","पुर्णचण्‍डी मार्ग, 44700, Nepal","पुर्णचण्‍डी मार्ग",01-5005081,"+977 1-5005081","27.673967,85.320796",,,"home_goods_store / store / establishment",https://plus.google.com/106199950146362608090/about?hl=en-US,,ChIJZ160-s4Z6zkRoSaVaxMl25s
"K.M. TRADER CONCERN","गाःबहाल, पाटन 44700, Nepal","गाःबहाल, पाटन",01-5526550,"+977 1-5526550","27.674278,85.320734",,,"home_goods_store / store / establishment",https://plus.google.com/103058575639677431666/about?hl=en-US,,ChIJQRL25c4Z6zkRNSFbeuMFt90
"सम्पूर्ण मसला पसल","दामोदर मार्ग, 44700, Nepal","दामोदर मार्ग",0981-3891725,"+977 981-3891725","27.670598,85.312237",,,"home_goods_store / store / establishment",https://plus.google.com/113653595312560860007/about?hl=en-US,,ChIJjfNemDIY6zkR6hwbBcwkwPU
"लक्ष्मी ईलेक्ट्रिक सेन्टर","Talchhikhel Chowk, 44700, नेपाल","Talchhikhel Chowk",0984-1004465,"+977 984-1004465","27.658078,85.320499",,,"home_goods_store / store / establishment",https://plus.google.com/102060995859059053786/about?hl=en-US,,ChIJ8Xv0jn0X6zkRMBq_5hqhS7c
"Color Club Enterprises","Ring Road, 44600, Nepal","Ring Road",01-5526058,"+977 1-5526058","27.668341,85.307119",,,"home_goods_store / store / establishment",https://plus.google.com/109690926616062594772/about?hl=en-US,,ChIJt4EaQC4Y6zkR2hWK1OSoIEE
"रत्न भाडा पसल","Prayag Pokhari Marg, 44700, Nepal","Prayag Pokhari Marg",0984-1605578,"+977 984-1605578","27.669256,85.323338",,,"home_goods_store / store / establishment",https://plus.google.com/110309562563939036010/about?hl=en-US,,ChIJ8cTwDdAZ6zkRXg9PN2HC9NQ
"विश्व फर्निसिङ्ग सेन्टर","महापाल, ललितपुर 44700, Nepal","महापाल, ललितपुर",01-5535750,"+977 1-5535750","27.673769,85.323301",,,"home_goods_store / store / establishment",https://plus.google.com/104688163613041662635/about?hl=en-US,,ChIJ-zChcM8Z6zkRDQv9LvaQU0o
"S. R. KITCHENWARE","Tichhu galli, 44700, Nepal","Tichhu galli",01-5526398,"+977 1-5526398","27.671909,85.324923",,,"home_goods_store / store / establishment",https://plus.google.com/116726907601440047393/about?hl=en-US,,ChIJQboBQsUZ6zkRrAksgk6KoKc
"Mantra Marlin","लगनखेल मार्ग, 44600, Nepal","लगनखेल मार्ग",0984-3039504,"+977 984-3039504","27.67,85.321356",,,"home_goods_store / store / establishment",https://plus.google.com/113552571662583093570/about?hl=en-US,,ChIJvQKs1NEZ6zkRFgmwAsykpNM
"BAJRA MULTIPLE TRADERS","चक्रबहिल, 44700, Nepal",चक्रबहिल,01-5552031,"+977 1-5552031","27.669858,85.325974",,,"home_goods_store / store / establishment",https://plus.google.com/116483014133127497083/about?hl=en-US,,ChIJG90_0NoZ6zkRHgiH_nxpsrg
"NEW RIMPOCHHE","Dhaugal Road, 44600, Nepal","Dhaugal Road",0985-1052667,"+977 985-1052667","27.673806,85.323066",,,"home_goods_store / store / establishment",https://plus.google.com/103266265694664132734/about?hl=en-US,,ChIJTZlscc8Z6zkRwAFLWnG7VI8
"गुप्ता भाँडा पसल","जनबाहल रोड, 44600, Nepal","जनबाहल रोड",,,"27.67355,85.320695",,,"home_goods_store / store / establishment",https://plus.google.com/108860484636583486084/about?hl=en-US,,ChIJoxdb984Z6zkRLQG4_2ZibYQ
"Devi Light","बिशाल चोक - नखिपोट रोड, 44700, नेपाल","बिशाल चोक - नखिपोट रोड",0974-1005968,"+977 974-1005968","27.651639,85.318331",,,"home_goods_store / store / establishment",https://plus.google.com/110925701393370238879/about?hl=en-US,,ChIJGZ6bW3kX6zkRXvN7E9gm1rk
"मा भगवती टेडिङ्ग सेन्टर","Ring Road, 44700, नेपाल","Ring Road",01-5554181,"+977 1-5554181","27.672162,85.304132",,,"home_goods_store / store / establishment",https://plus.google.com/107843099302973622379/about?hl=en-US,,ChIJZw9OZDAY6zkRV-m8o-Qmke0
"Lalitpur Cotton House","Nakhkhu Ukalo Road, 44600, Nepal","Nakhkhu Ukalo Road",,,"27.660319,85.306045",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/110088869089236200135/about?hl=en-US,,ChIJf8eArSkY6zkR2NPIHF48WKQ
"प्रजेन ग्याँस एण्ड किचेन स्टोर","ग्वार्को सडक, 44700, नेपाल","ग्वार्को सडक",,,"27.668635,85.332714",,,"home_goods_store / store / establishment",https://plus.google.com/106931529377224562218/about?hl=en-US,,ChIJbQwjEt0Z6zkRJc93J3HdEGs
"K B GAS STORE","अशोक हल, धलायचा लँ, 44700, Nepal","अशोक हल, धलायचा लँ",01-5552756,"+977 1-5552756","27.676507,85.322144",,,"home_goods_store / store / establishment",https://plus.google.com/105087336063746411902/about?hl=en-US,,ChIJ14PIzcgZ6zkRVcpNsTiPk-Q
"रंजित ईलेक्ट्रि्क बिजुली पसल","Ring Road, 44700, नेपाल","Ring Road",,,"27.672486,85.303844",,,"home_goods_store / store / establishment",https://plus.google.com/102700233762603411333/about?hl=en-US,,ChIJG27gfDAY6zkRasjpod77G1E
"Bindu Enterprises","रिङ्ग रोड, 44600, नेपाल","रिङ्ग रोड",,,"27.668589,85.33446",,,"home_goods_store / store / establishment",https://plus.google.com/115286569961936570090/about?hl=en-US,,ChIJrwiAiOcZ6zkRtMa0kiC7wTE
"HOMESPRING TRADE CONCERN","Jhamsikhel, 44700, Nepal",Jhamsikhel,01-5013526,"+977 1-5013526","27.680332,85.310311",,,"home_goods_store / store / establishment",https://plus.google.com/105258215123097134311/about?hl=en-US,,ChIJAySWlzUY6zkRL8Bh5LQoQn4
"Comfort Life Style","सातदोबाटो- गोदावरी रोड, 44700, नेपाल","सातदोबाटो- गोदावरी रोड",01-5530226,"+977 1-5530226","27.652722,85.330335",,,"home_goods_store / store / establishment",https://plus.google.com/111459741091076615678/about?hl=en-US,,ChIJA5XftWYX6zkRp7-jIeCUw60
"के. बी. न्यू लाईट सेन्टर","Gwarko, 44700, Nepal",,01-5545570,"+977 1-5545570","27.667006,85.331694",,,"home_goods_store / store / establishment",https://plus.google.com/107164306190123724075/about?hl=en-US,,ChIJ6_5TTdwZ6zkRiL1-M0-STZ4
"Udar Enterprises","Ekantakuna, Ring Road, 44600, नेपाल","Ekantakuna, Ring Road",01-5525227,"+977 1-5525227","27.669662,85.306471",,,"home_goods_store / store / establishment",https://plus.google.com/109553580892397647149/about?hl=en-US,,ChIJgcliKC4Y6zkRJ7sMkHjCla0
"Sirak Pasal","त्यागल, 44700, Nepal",त्यागल,,,"27.668568,85.330569",,,"home_goods_store / store / establishment",https://plus.google.com/110008684289952088748/about?hl=en-US,,ChIJAdwL7dwZ6zkRfro2zfTkLVs
