name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Jai Dayal Mal Chopra & Sons","Bhargava St, 1 4232, Ansari Road, Ansari Road, New Delhi, Delhi 110002, India","Bhargava St, 1 4232, Ansari Road, Ansari Road, New Delhi","011 2326 0106","+91 11 2326 0106","28.643688,77.243639",28.643688,77.243639,,,establishment,https://plus.google.com/102369932539551969180/about?hl=en-US,,ChIJIapxM9n8DDkRepKtJlIztk8
"B M Corporation","16/2 B, Ansari Road, Ansari Road, New Delhi, Delhi 110002, India","16/2 B, Ansari Road, Ansari Road, New Delhi","011 2328 1629","+91 11 2328 1629","28.643688,77.243639",28.643688,77.243639,,,establishment,https://plus.google.com/104760475722671168791/about?hl=en-US,,ChIJIapxM9n8DDkR-oJ8FTGVdXc
"Vijay Prakash Trading","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi",,,"28.650573,77.229321",28.650573,77.229321,,,establishment,https://plus.google.com/118193620037217757783/about?hl=en-US,,ChIJJ_Rp1Bn9DDkRU3reDe_Y0Z0
"Mayur Kala","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi",,,"28.650724,77.22919",28.650724,77.22919,,,establishment,https://plus.google.com/112312685182466921828/about?hl=en-US,,ChIJwRSM1hn9DDkRC39uEKLJ01g
"Narayan Paper","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi",,,"28.650539,77.229345",28.650539,77.229345,,,establishment,https://plus.google.com/106645009871878358747/about?hl=en-US,,ChIJz4de1Bn9DDkR-ud-SSIZ2lU
"Meghani Enterprises","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi",,,"28.650609,77.229285",28.650609,77.229285,,,establishment,https://plus.google.com/116093843078870128233/about?hl=en-US,,ChIJFzI41Bn9DDkRvpZTrXOWvWY
"Gobind Ram Om Parkash","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Dai Wara, Chandni Chowk, New Delhi",,,"28.650616,77.229278",28.650616,77.229278,,,establishment,https://plus.google.com/107827350410080322787/about?hl=en-US,,ChIJ_Ww21Bn9DDkRIeHyboAweTY
"Ajit Paper Company","4043, Charkhewalan, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110006, India","4043, Charkhewalan, Chawri Bazar, Chawri Bazar, New Delhi","011 2391 5748","+91 11 2391 5748","28.650142,77.229444",28.650142,77.229444,,,establishment,https://plus.google.com/111021169687777790696/about?hl=en-US,,ChIJ7_uJLBj9DDkRPHRh-cUIcb4
"V.S. Paper Syndicate","3796/1, Gali Lohe Wali, Chawri Bazar,, Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India","3796/1, Gali Lohe Wali, Chawri Bazar,, Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi","097162 73875","+91 97162 73875","28.650441,77.229173",28.650441,77.229173,,,establishment,https://plus.google.com/106958213688794573366/about?hl=en-US,,ChIJmWz-1Bn9DDkRL6pToROjHqI
"Aadhunic Cards","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi",,,"28.650592,77.229039",28.650592,77.229039,,,establishment,https://plus.google.com/115311090626234015005/about?hl=en-US,,ChIJfWUZfhf9DDkR3Nc7_DGQIhc
"Shree Hari Cards & Paper","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi",,,"28.650571,77.229055",28.650571,77.229055,,,establishment,https://plus.google.com/118236450415301475371/about?hl=en-US,,ChIJlW8hfhf9DDkRZdOioyeF_Sk
"Mamta Enterprises","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi",,,"28.65057,77.229055",28.65057,77.229055,,,establishment,https://plus.google.com/104567255493076960328/about?hl=en-US,,ChIJYQghfhf9DDkRbq8qnlCnHWw
"J M K Handmade Paper","3856/1, Charkhewalan, Chawri Bazar, Charkhewalan, New Delhi, Delhi 110006, India","3856/1, Charkhewalan, Chawri Bazar, Charkhewalan, New Delhi","094150 73868","+91 94150 73868","28.652386,77.227372",28.652386,77.227372,,,establishment,https://plus.google.com/113757711360782303056/about?hl=en-US,,ChIJVy1MzRD9DDkROAVVO54oZcA
"Pna Agencies","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi",,,"28.6506,77.22883",28.6506,77.22883,,,establishment,https://plus.google.com/114523624171784325833/about?hl=en-US,,ChIJr9CAfhf9DDkR7NAPKiIkS98
"Anupam Cards","3791/1, Charkhe Walan Gali, Charkhe Walan, Khush Dil, Gali Lohe Wali, Central Delhi, Chandni Chowk, New Delhi, Delhi 110006, India","3791/1, Charkhe Walan Gali, Charkhe Walan, Khush Dil, Gali Lohe Wali, Central Delhi, Chandni Chowk, New Delhi","098710 12290","+91 98710 12290","28.650793,77.22864",28.650793,77.22864,,,establishment,https://plus.google.com/103237702365726257228/about?hl=en-US,,ChIJFdd-exf9DDkROTlB5bHFEbw
"R S Corporation","4047, Chandni Chowk, Chandni Chowk, New Delhi, Delhi 110006, India","4047, Chandni Chowk, Chandni Chowk, New Delhi","011 2327 3046","+91 11 2327 3046","28.656,77.231",28.656,77.231,,,establishment,https://plus.google.com/103723875689932623353/about?hl=en-US,,ChIJoaz-iBr9DDkRlL_PcL0d5Hg
"Paper Sales Corporation","2375/50, Gopinath Building, Chandni Chowk, Behind Shardhanand Marg, Chandni Chowk, New Delhi, Delhi 110006, India","2375/50, Gopinath Building, Chandni Chowk, Behind Shardhanand Marg, Chandni Chowk, New Delhi","011 2321 8532","+91 11 2321 8532","28.656,77.231",28.656,77.231,,,establishment,https://plus.google.com/107014778230280063730/about?hl=en-US,,ChIJoaz-iBr9DDkRuHWWpcEmm6s
"B.H.K. Enterprises","No:3641, Lohe wali, Chawri Bazar, Charkhiwalan Gali, Manohar Market, Chandni Chowk, New Delhi, Delhi 110006, India","No:3641, Lohe wali, Chawri Bazar, Charkhiwalan Gali, Manohar Market, Chandni Chowk, New Delhi",,,"28.650534,77.228665",28.650534,77.228665,,,establishment,https://plus.google.com/101166737751867363131/about?hl=en-US,,ChIJK720fhf9DDkRLIiQx6ctP1w
"Arail Bros","Charkhe Walan, Gali Lohe Wali, Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India","Charkhe Walan, Gali Lohe Wali, Charkhiwalan Gali, Khush Dil, Chandni Chowk, New Delhi",,,"28.650537,77.228581",28.650537,77.228581,,,establishment,https://plus.google.com/113440189743251497723/about?hl=en-US,,ChIJpUFTeRf9DDkRNocNR4xBRmM
"Shree Gainik Paper","3791, IInd Floor, Charkhe Walan, Gali Lohe Wali, Central Delhi, Manohar Market, Chawri Bazar, Chandni Chowk, New Delhi, Delhi 110006, India","3791, IInd Floor, Charkhe Walan, Gali Lohe Wali, Central Delhi, Manohar Market, Chawri Bazar, Chandni Chowk, New Delhi",,,"28.65028,77.228752",28.65028,77.228752,,,establishment,https://plus.google.com/102842640198625201095/about?hl=en-US,,ChIJB1tnfxf9DDkRrzeTMPG08Og
"Akshat Traders","3790, 1st Floor, Charkhe Walan,, Gali Lohe Wali, Central Delhi, Manohar Market, Chawri Bazar, Chandni Chowk, New Delhi, Delhi 110006, India","3790, 1st Floor, Charkhe Walan,, Gali Lohe Wali, Central Delhi, Manohar Market, Chawri Bazar, Chandni Chowk, New Delhi",,,"28.650252,77.228754",28.650252,77.228754,,,establishment,https://plus.google.com/101515517253267957875/about?hl=en-US,,ChIJg_HfgRf9DDkRVErs08aUWuA
"KISHORI LAL VIJAY KUMAR","Gali Khari Kuan, 12/8, Chawri Bazar Road, Old Delhi, New Delhi, Delhi 110006, India","Gali Khari Kuan, 12/8, Chawri Bazar Road, Old Delhi, New Delhi","011 2327 3046","+91 11 2327 3046","28.649802,77.229041",28.649802,77.229041,,,establishment,https://plus.google.com/113425232323841398656/about?hl=en-US,,ChIJVXzZKRj9DDkRk6l1M0HebJE
"Kelson Papers","Shop No-8/906, 912, Chhota Chhipiwara, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110006, India","Shop No-8/906, 912, Chhota Chhipiwara, Chawri Bazar, Chawri Bazar, New Delhi","011 2326 7675","+91 11 2326 7675","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/108215954958546497449/about?hl=en-US,,ChIJOd0erhf9DDkRTnKKyKPHgug
"Markwell Paper Plast Limited","Ist Floor, Katrabryan, Fatehpuri, Fatehpuri, New Delhi, Delhi 110006, India","Ist Floor, Katrabryan, Fatehpuri, Fatehpuri, New Delhi","011 2391 1541","+91 11 2391 1541","28.656368,77.221474",28.656368,77.221474,,,establishment,https://plus.google.com/107086345671843061267/about?hl=en-US,,ChIJVVVVQRL9DDkRN6OVQiT6vs4
"Sidhi Vinayak Build Mart Pvt. Ltd.","3516/3,Gali Bajrang Bali,Near Metro Station, Sitaram Bazar Road, New Delhi, Delhi 110006, India","3516/3,Gali Bajrang Bali,Near Metro Station, Sitaram Bazar Road, New Delhi","011 4247 4553","+91 11 4247 4553","28.648709,77.22775",28.648709,77.22775,,,establishment,https://plus.google.com/102091779238975940182/about?hl=en-US,,ChIJB0vU6hf9DDkR5scfkIz02Uw
"Anil Paper Co","939/1 Chhatta Shahji, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110006, India","939/1 Chhatta Shahji, Chawri Bazar, Chawri Bazar, New Delhi","011 2326 4689","+91 11 2326 4689","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/112444868084388219132/about?hl=en-US,,ChIJOd0erhf9DDkRB866SxLxFJ4
"Jainsons Paper Corporation","2543 Nai Wara Lane, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110005, India","2543 Nai Wara Lane, Chawri Bazar, Chawri Bazar, New Delhi","011 2326 6279","+91 11 2326 6279","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/106359785329922427818/about?hl=en-US,,ChIJOd0erhf9DDkRsKH_0v0xU-c
"Anil & Company","2234, Dharampura, Dharampura, New Delhi, Delhi 110006, India","2234, Dharampura, Dharampura, New Delhi","011 2326 4620","+91 11 2326 4620","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/110184493488218696779/about?hl=en-US,,ChIJOd0erhf9DDkRYGM6w7gFuTU
"Dhoomi Mal Jugal Kishore","23, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110005, India","23, Chawri Bazar, Chawri Bazar, New Delhi","011 2326 8086","+91 11 2326 8086","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/117600209034806157393/about?hl=en-US,,ChIJOd0erhf9DDkR0VStBoi3onk
"Sudardhan Paper Co","2405, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110006, India","2405, Chawri Bazar, Chawri Bazar, New Delhi","011 2328 4087","+91 11 2328 4087","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/114084766092669580420/about?hl=en-US,,ChIJOd0erhf9DDkRgBjfK4cRMNQ
"R S Corporation","12/6, Gali, Khari Kuan, Chawri Bazar, Kuan, New Delhi, Delhi 110006, India","12/6, Gali, Khari Kuan, Chawri Bazar, Kuan, New Delhi","011 2328 2878","+91 11 2328 2878","28.648444,77.226684",28.648444,77.226684,,,establishment,https://plus.google.com/102865350983302234119/about?hl=en-US,,ChIJ____yBf9DDkRisZhdLdx7Ec
"Alok Copy Udhyog","Bazar Ajmere Gate, Kucha Tiku Shah, Old Delhi, New Delhi, Delhi 110006, India","Bazar Ajmere Gate, Kucha Tiku Shah, Old Delhi, New Delhi",,,"28.647267,77.226135",28.647267,77.226135,,,establishment,https://plus.google.com/116577702742289260258/about?hl=en-US,,ChIJYXTNKhb9DDkRUIwPMF4ZgeE
"Manu Paper Coat","5741, Ist Floor, Factory Road, Nabi Karim, Nabi Karim, New Delhi, Delhi 110055, India","5741, Ist Floor, Factory Road, Nabi Karim, Nabi Karim, New Delhi","011 2361 1919","+91 11 2361 1919","28.65261,77.212133",28.65261,77.212133,,,establishment,https://plus.google.com/115586998238480887447/about?hl=en-US,,ChIJq6qqHmz9DDkR4A-dVadvWO0
"Mujal Ali Paper Store","587, Fasil Road, Farash Khana, Chandni Chowk, New Delhi, Delhi 110006, India","587, Fasil Road, Farash Khana, Chandni Chowk, New Delhi",,,"28.652476,77.219477",28.652476,77.219477,,,establishment,https://plus.google.com/106583519404517983976/about?hl=en-US,,ChIJKS9tYxP9DDkRJBUacX9WcgY
"Balajee Paper Udyog","5775/6, New Chandrawal, Kamla Nagar, Kamala Nagar, Kamala Nagar, New Delhi, Delhi 110007, India","5775/6, New Chandrawal, Kamla Nagar, Kamala Nagar, Kamala Nagar, New Delhi","093121 73029","+91 93121 73029","28.680911,77.204587",28.680911,77.204587,,,establishment,https://plus.google.com/103367618348933606849/about?hl=en-US,,ChIJVVVVlY_9DDkRTEht067vjTo
"Paper & Cards Works","Shop No: 25, Mori Gate Road, Kamla Market, New Delhi, Delhi 110002, India","Shop No: 25, Mori Gate Road, Kamla Market, New Delhi","011 2323 2222","+91 11 2323 2222","28.644373,77.224323",28.644373,77.224323,,,establishment,https://plus.google.com/116924722679886264262/about?hl=en-US,,ChIJEZcMzD39DDkRNUZYrBc5-nc
"Paperboards & Speciality Paper Division","1004 Mercontile House, 15 Kasturba Gandhi Marg, Connaught Place, Connaught Place, New Delhi, Delhi 110001, India","1004 Mercontile House, 15 Kasturba Gandhi Marg, Connaught Place, Connaught Place, New Delhi","011 2331 0385","+91 11 2331 0385","28.628225,77.227417",28.628225,77.227417,,,establishment,https://plus.google.com/117134814048764650399/about?hl=en-US,,ChIJ3_XyNzL9DDkRl3NbxXyQa30
"S. K. TRADERS","2379, Gurudware Wali gali, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India","2379, Gurudware Wali gali, Chuna Mandi, Paharganj, New Delhi","011 2358 4619","+91 11 2358 4619","28.642741,77.21071",28.642741,77.21071,,,establishment,https://plus.google.com/110594428684139848352/about?hl=en-US,,ChIJFw2qNEL9DDkRNgaTmm4bGBc
"Commercial Paper Emporium","10-a, Crockery Market, Sadar Bazaar, Sadar Bazaar, New Delhi, Delhi 110006, India","10-a, Crockery Market, Sadar Bazaar, Sadar Bazaar, New Delhi","011 2353 2394","+91 11 2353 2394","28.654092,77.208899",28.654092,77.208899,,,establishment,https://plus.google.com/100709034910242444211/about?hl=en-US,,ChIJAQAAAG_9DDkROV46O7dkhlo
"Parash Nath Paper Udyog","Prashad Masjid, 2217, St Hanuman, St Hanuman, New Delhi, Delhi 110006, India","Prashad Masjid, 2217, St Hanuman, St Hanuman, New Delhi","011 2326 9461","+91 11 2326 9461","28.62877,77.212395",28.62877,77.212395,,,establishment,https://plus.google.com/100164916012638229419/about?hl=en-US,,ChIJR1-iV0n9DDkRJKitIlv3x-4
"Blarpur Industry","124, Janpath, Janpath, New Delhi, Delhi 110001, India","124, Janpath, Janpath, New Delhi","011 2336 8811","+91 11 2336 8811","28.626295,77.219245",28.626295,77.219245,,,establishment,https://plus.google.com/103425020684709408188/about?hl=en-US,,ChIJ9-xAksfiDDkRtCcdyog4Bm4
"Haryana Paper Products","Chhatta Shahji, 2496/11, Sadar Bazaar, Sadar Bazaar, New Delhi, Delhi 110006, India","Chhatta Shahji, 2496/11, Sadar Bazaar, Sadar Bazaar, New Delhi","011 2246 2357","+91 11 2246 2357","28.654092,77.208899",28.654092,77.208899,,,establishment,https://plus.google.com/114943785288230347749/about?hl=en-US,,ChIJAQAAAG_9DDkRiTMMaI7sUI4
"Kharbanda Paper Pvt Ltd","Naiwara, 2435, Sadar Bazaar, Sadar Bazaar, New Delhi, Delhi 110006, India","Naiwara, 2435, Sadar Bazaar, Sadar Bazaar, New Delhi","011 2327 8686","+91 11 2327 8686","28.654092,77.208899",28.654092,77.208899,,,establishment,https://plus.google.com/113885407015739638526/about?hl=en-US,,ChIJAQAAAG_9DDkRrTKW24y6aFs
"Parmod Paper Company","433/Q, Rama Market, Chitla Gate, Chawri Bazar, Sadar Bazaar, Sadar Bazaar, New Delhi, Delhi 110006, India","433/Q, Rama Market, Chitla Gate, Chawri Bazar, Sadar Bazaar, Sadar Bazaar, New Delhi","011 2326 2126","+91 11 2326 2126","28.654092,77.208899",28.654092,77.208899,,,establishment,https://plus.google.com/116793870124291247896/about?hl=en-US,,ChIJAQAAAG_9DDkRfwNAVRF_RZY
"Aravalli Securities & Finance Limited","3rd Floor, Uco Bank Building, Parliament Street, Parliament Street, New Delhi, Delhi 110001, India","3rd Floor, Uco Bank Building, Parliament Street, Parliament Street, New Delhi","011 2371 1825","+91 11 2371 1825","28.621142,77.21113",28.621142,77.21113,,,establishment,https://plus.google.com/104673695688392109128/about?hl=en-US,,ChIJJZbTaLPiDDkRTSRU1w0u4SI
"Hand Paper World Private Limited","Shop No.92, Corporate Office, Okhla Phase III, Okhla Industrial Area, New Delhi, Delhi 110020, India","Shop No.92, Corporate Office, Okhla Phase III, Okhla Industrial Area, New Delhi","011 4537 1000","+91 11 4537 1000","28.551152,77.268216",28.551152,77.268216,,,establishment,https://plus.google.com/112938708946719657500/about?hl=en-US,,ChIJlc4EJOnjDDkRB9NTTYOMtXM
"A.K Paper Packaging","# 73, Okhla Phase III, Okhla Industrial Area, New Delhi, Delhi 110020, India","# 73, Okhla Phase III, Okhla Industrial Area, New Delhi","011 2631 8509","+91 11 2631 8509","28.548339,77.269161",28.548339,77.269161,,,establishment,https://plus.google.com/102110173792515087894/about?hl=en-US,,ChIJOeJfq-jjDDkRBi4zVkhmjCw
"Perma Paper Private Limited","E-52/2, Okhala Estate Marg, Okhla Industrial Area II, Okhla Industrial Area, New Delhi, Delhi 110020, India","E-52/2, Okhala Estate Marg, Okhla Industrial Area II, Okhla Industrial Area, New Delhi","011 4722 2797","+91 11 4722 2797","28.538041,77.277835",28.538041,77.277835,,,establishment,https://plus.google.com/118289599222688251342/about?hl=en-US,,ChIJS_QCeP3jDDkRzjXLzDCbJ_s
"Paper Factory","Kalka Devi Marg, Garhi, Garhi, New Delhi, Delhi 110048, India","Kalka Devi Marg, Garhi, Garhi, New Delhi",,,"28.560874,77.249384",28.560874,77.249384,,,establishment,https://plus.google.com/103078968274654872787/about?hl=en-US,,ChIJNbrGA7fjDDkR5pY6aUvlDtQ
"S C Paper Company","Y-27, Okhla Industrial Area Phase-II, Okhla Industrial Area Phase-Ii, New Delhi, Delhi 110020, India","Y-27, Okhla Industrial Area Phase-II, Okhla Industrial Area Phase-Ii, New Delhi","011 2638 5734","+91 11 2638 5734","28.53182,77.272455",28.53182,77.272455,,,establishment,https://plus.google.com/109937323992654086472/about?hl=en-US,,ChIJ5QlVe1nhDDkRGvzZP0EJSP4
"Amika International (Priv) Ltd","A-11, Kailash Colony, Kailash Colony, New Delhi, Delhi 110048, India","A-11, Kailash Colony, Kailash Colony, New Delhi","011 2641 1007","+91 11 2641 1007","28.555935,77.241161",28.555935,77.241161,,,establishment,https://plus.google.com/114877628813271145330/about?hl=en-US,,ChIJPZv1_8rjDDkRfyv-R0TkFXY
"Rajendra Paper Company","1821/4, Sher Singh Bazar, Kotla Mubarakpur, Sher Singh Bazaar Road, Mahaveer Nagar, Bhola Nagar, South Extension I, New Delhi, Delhi 110003, India","1821/4, Sher Singh Bazar, Kotla Mubarakpur, Sher Singh Bazaar Road, Mahaveer Nagar, Bhola Nagar, South Extension I, New Delhi","098103 30091","+91 98103 30091","28.570985,77.224393",28.570985,77.224393,,,establishment,https://plus.google.com/107051655682773384152/about?hl=en-US,,ChIJExGp7FviDDkRpv9-VxoLaQU
"Sri Ram Mills Private Limited","Okhla Estate Marg, Okhla Industrial Area II, Okhla Industrial Area, New Delhi, Delhi 110020, India","Okhla Estate Marg, Okhla Industrial Area II, Okhla Industrial Area, New Delhi","011 4142 2201","+91 11 4142 2201","28.530181,77.27189",28.530181,77.27189,,,establishment,https://plus.google.com/108207814763077448975/about?hl=en-US,,ChIJxY26zVvhDDkRzLnzJ8vYe34
"Galaxy Paper P Ltd","New Mandi, Muzaffarnagar, Uttar Pradesh 251001, India","New Mandi, Muzaffarnagar","098378 04605","+91 98378 04605","29.468566,77.713731",29.468566,77.713731,,,establishment,https://plus.google.com/107041762190337381873/about?hl=en-US,http://galaxypaper.tradeindia.com/,ChIJAQAAABMbDDkRN54KoSmQyso
"Disha Industries Limited","9th KM Stone, Jauli Road,, Uttar Pradesh 251308, India","9th KM Stone, Jauli Road,","0131 244 0033","+91 131 244 0033","29.444283,77.78822",29.444283,77.78822,,,establishment,https://plus.google.com/108897687318818296644/about?hl=en-US,http://www.dishaindustries.org/,ChIJL-y9ZUUGDDkRmcoaN80JeFk
"Arihant Pulp and Papers Pvt Limited","6th Km Milestone, Jansath Road, Sher Nagar, Muzaffarnagar, Jasath Rd, Uttar Pradesh 251002, India","6th Km Milestone, Jansath Road, Sher Nagar, Muzaffarnagar, Jasath Rd",,,"29.437488,77.746102",29.437488,77.746102,,,establishment,https://plus.google.com/113056312655024174558/about?hl=en-US,,ChIJfecsKjMFDDkRTYCk3ud7Ows
"MEENU PAPER MILLS PVT. LTD.","9.5 km Bhopa Road, Muzaffarnagar, Uttar Pradesh 251001, India","9.5 km Bhopa Road, Muzaffarnagar","098378 20000","+91 98378 20000","29.467175,77.791078",29.467175,77.791078,,,establishment,https://plus.google.com/109031545244146015358/about?hl=en-US,,ChIJ-wmL_1cEDDkR04MFpWTovtw
"Nikita papers limited","C10, industrial estate, panipat Road, Shamli, Uttar Pradesh 247776, India","C10, industrial estate, panipat Road, Shamli","098371 00056","+91 98371 00056","29.420254,77.261728",29.420254,77.261728,,,establishment,https://plus.google.com/108561917510634065483/about?hl=en-US,http://nikitapapers.com/,ChIJda_-C0csDDkRpo__rHmENJg
"Shakumbhri Pulp & Paper Mills Ltd.","Bhopa Road, Muzaffarnagar, Uttar Pradesh 251001, India","Bhopa Road, Muzaffarnagar",,,"29.473503,77.74181",29.473503,77.74181,,,establishment,https://plus.google.com/103291650072060101059/about?hl=en-US,,ChIJe1vqhDUbDDkRGVRVFVcGS2A
"Shree Sidhbali Paper Mills Ltd","State Highway 12, Uttar Pradesh 251001, India","State Highway 12",,,"29.470412,77.78347",29.470412,77.78347,,,establishment,https://plus.google.com/114192488463904045326/about?hl=en-US,,ChIJsRIpb_EEDDkRdfRb0En4gA0
"Tehri Pulp & Paper Ltd.","Bhopa Road, Uttar Pradesh 251308, India","Bhopa Road",,,"29.471406,77.794195",29.471406,77.794195,,,establishment,https://plus.google.com/116901140385533039998/about?hl=en-US,,ChIJy2a5A1kEDDkRNpc_tiTYiW4
"Parijat Paper Mills Ltd.","State Highway 12, Uttar Pradesh 251308, India","State Highway 12",,,"29.469094,77.807779",29.469094,77.807779,,,establishment,https://plus.google.com/113824382929896401897/about?hl=en-US,,ChIJjyw9_UUEDDkRu276UOMpyG0
"Sikka Papers Ltd","State Highway 57, Hind, Uttar Pradesh 247777, India","State Highway 57, Hind",,,"29.512458,77.367255",29.512458,77.367255,,,establishment,https://plus.google.com/117422615358201679544/about?hl=en-US,,ChIJ-bKarXwoDDkRMJzGG9auifE
"Maruti Paper Mill","State Highway 57, Uttar Pradesh 247777, India","State Highway 57",,,"29.509674,77.367973",29.509674,77.367973,,,establishment,https://plus.google.com/106382020633750948175/about?hl=en-US,,ChIJvYZkI30oDDkRem_LXQ-ikh4
"Shamli Papers Pvt Ltd","Shamli, Uttar Pradesh 247776, India",,,,"29.507432,77.361334",29.507432,77.361334,,,establishment,https://plus.google.com/106660038487757352595/about?hl=en-US,,ChIJNymwBGIoDDkRQw6d5MqCbJc
"Uttranchal Pulp & Paper Mills Pvt. Ltd","MDR 2W, Uttar Pradesh 247656, India","MDR 2W",,,"29.768922,77.847404",29.768922,77.847404,,,establishment,https://plus.google.com/104969198434638478999/about?hl=en-US,,ChIJyyaOTeWtDjkRDq3yiJLXA_Q
"NAAZ ENTERPRISES","H-20 Industrial Area, Begrajpur, Muzaffarnagar, Uttar Pradesh 251001, India","H-20 Industrial Area, Begrajpur, Muzaffarnagar","097191 03915","+91 97191 03915","29.376794,77.701004",29.376794,77.701004,,,establishment,https://plus.google.com/112657960579150108853/about?hl=en-US,,ChIJGSUZvV8QDDkRGA-pmwKOQTk
"gel smith","4, Queen's Land Park, Modipuram Bypass,, Near Railway Crossing, Meerut, Uttar Pradesh 250110, India","4, Queen's Land Park, Modipuram Bypass,, Near Railway Crossing, Meerut","098371 78130","+91 98371 78130","29.043948,77.697844",29.043948,77.697844,,,"hospital / shoe_store / store / health / establishment",https://plus.google.com/103835178286619889810/about?hl=en-US,http://www.gelsmith.com/,ChIJZ0qaX3hvDDkRStk53bNbxqg
"Prem Machine Tools (India)","M. C. F. 284, Jeewan Nagar, Near Sector 55, Gaunchhi Road, Opposite Shyam Medica, Faridabad, Haryana 121004, India","M. C. F. 284, Jeewan Nagar, Near Sector 55, Gaunchhi Road, Opposite Shyam Medica, Faridabad","0129 654 0464","+91 129 654 0464","28.348161,77.292563",28.348161,77.292563,,,"store / establishment",https://plus.google.com/115156565368710967643/about?hl=en-US,http://www.epsthermocol.com/contact-us.htm,ChIJjZXvXPzbDDkRlM-N6Kn-MSo
"PNC PACKAGING - Corrugated Boxes Supplier","Indira Industrial Complex, Wazirpur Road, Nr. Sikka Gas Agency, Neharpar, Faridabad, Haryana 121002, India","Indira Industrial Complex, Wazirpur Road, Nr. Sikka Gas Agency, Neharpar, Faridabad","098116 05165","+91 98116 05165","28.427208,77.340518",28.427208,77.340518,,,"store / establishment",https://plus.google.com/100430959725990063256/about?hl=en-US,http://www.pncpackaging.com/,ChIJk1p8yRLdDDkRRFYGHoUsIFw
"SHYAM PACKERS","Gali No. 7, Plot No. 17, Saroorpur Indl. Area, Sohna Road,, Faridabad, Haryana 121002, India","Gali No. 7, Plot No. 17, Saroorpur Indl. Area, Sohna Road,, Faridabad","098102 47079","+91 98102 47079","28.348842,77.295587",28.348842,77.295587,,,"store / establishment",https://plus.google.com/109172200862331408895/about?hl=en-US,http://shyampackers.tradeindia.com/,ChIJY7YMLjzcDDkRyfwSdR9Ncag
"Paper Board Machinery Company","Surya Nagar, Phase 1, Surya Vihar Part II, Sector 91, Faridabad, Haryana 121003, India","Surya Nagar, Phase 1, Surya Vihar Part II, Sector 91, Faridabad","098102 56789","+91 98102 56789","28.475032,77.328494",28.475032,77.328494,,,establishment,https://plus.google.com/102212047475547897061/about?hl=en-US,,ChIJ-f___1vcDDkR_1RpyWIW0TQ
"Sud and Waren Pvt. Ltd.","Plot No. - 72, Sector-6,, Industrial Estate, Sector 6, Faridabad, Haryana 121006, India","Plot No. - 72, Sector-6,, Industrial Estate, Sector 6, Faridabad","0129 224 2342","+91 129 224 2342","28.361837,77.31952",28.361837,77.31952,,,establishment,https://plus.google.com/107718491752490762874/about?hl=en-US,http://www.sudwaren.com/,ChIJn6qqanfcDDkRe5jCpw9N6tg
