name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Gokyo Lake Side Lodge and Restaurent","Gokyo Lake Marg, Khumjung 56000, Nepal","Gokyo Lake Marg, Khumjung",038-540428,"+977 38-540428","27.95337,86.693854",,,"restaurant / lodging / food / establishment",https://plus.google.com/108727638756800500336/about?hl=en-US,,ChIJy5ehAvOm6TkRFaHbxqCvHec
"Yeti Mountain Home","Everest Region, Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Everest Region, Lukla - Everest Base Camp Trekking Route, Chaurikharka",01-4000711,"+977 1-4000711","27.692164,86.728734",,,"lodging / establishment",https://plus.google.com/107690814958940880985/about?hl=en-US,http://www.yetimountainhome.com/,ChIJy2lnmxsQ6TkRLl_us1zAll0
"Rongbusi Hotel","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.191187,86.829054",,,establishment,https://plus.google.com/103730654703006930829/about?hl=en-US,,ChIJgTPF8hi06TkRRMyXhTm4qsA
"Everest Pyramid","Khumjung 56000, Nepal",Khumjung,,,"27.957865,86.81297",,,establishment,https://plus.google.com/106064521569610440421/about?hl=en-US,,ChIJmzou8mep6TkRIuqbuqh4cPI
"Everest Base Camp I","Khumjung 56000, Nepal",Khumjung,,,"27.987713,86.875527",,4.4,establishment,https://plus.google.com/108469400748197696057/about?hl=en-US,,ChIJWQ_OaZys6TkRStx8SMnO29c
"Everest Base Camp II","Khumjung 56000, Nepal",Khumjung,,,"27.979603,86.902092",,,establishment,https://plus.google.com/117748819454809401910/about?hl=en-US,,ChIJGXxEylSr6TkRYyX7NbKqmbI
"Edmund Hillary School","Khumjung VDC-1, Solu Khumbu, 56002, Nepal","Khumjung VDC-1, Solu Khumbu",,,"27.820295,86.716643",,,"school / establishment",https://plus.google.com/101145298030163133229/about?hl=en-US,,ChIJK9Ye4OsI6TkR2jAvbfANnRI
"Shagen Base Camp","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.1654,86.842966",,,"lodging / establishment",https://plus.google.com/101945487260528893044/about?hl=en-US,,ChIJfX_oOIuz6TkRI2IRdhrhyaE
"Khari Kola Health Center","Sagarmatha, 56000, Nepal",,,,"27.603382,86.711089",,,"hospital / establishment",https://plus.google.com/110527086890609912567/about?hl=en-US,,ChIJPTDMXS0X6TkRCI9LgRPVkMQ
"Zhufeng Base Camp Parking Lot","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.166074,86.842738",,,"parking / establishment",https://plus.google.com/107776027729963422953/about?hl=en-US,,ChIJf131L4uz6TkRTH9snPL18EU
"Khumbu Icefall","Khumjung 56000, Nepal",Khumjung,,,"28.001696,86.869798",,4.9,establishment,https://plus.google.com/100033917970508446129/about?hl=en-US,,ChIJaxfrzI2s6TkRTr-Px-QkpaA
"Everest Camp","Khumjung 56000, Nepal",Khumjung,,,"27.98038,86.903867",,3.8,"campground / park / lodging / establishment",https://plus.google.com/116667307887610435755/about?hl=en-US,,ChIJR28nGqtU6DkRv8ae0WZ6i7o
"Nepal Investment Bank Ltd.","Lukla - Everest Base Camp Trekking Route, 56000, Nepal","Lukla - Everest Base Camp Trekking Route",,,"27.688233,86.731472",,,"bank / finance / establishment",https://plus.google.com/113461237927384553881/about?hl=en-US,http://www.nibl.com.np/,ChIJe7ZosxoQ6TkRcgs3zsb_P4Q
"Everest Sherpa Resort","Lukla - Shyangboche Marg, Khumjung 56000, Nepal","Lukla - Shyangboche Marg, Khumjung",01-4468937,"+977 1-4468937","27.811274,86.718081",,,"lodging / establishment",https://plus.google.com/109804968751712463322/about?hl=en-US,,ChIJxwwWPsEI6TkRN4iPB9QwuFs
"Makalu Arun Social Treks","Kandbari, Koshi zone, Nepal","Sankhuwasabha, Kandbari, Koshi zone",0984-1532745,"+977 984-1532745","27.614192,87.142289",,,establishment,https://plus.google.com/102295512540193142399/about?hl=en-US,http://www.makaluaruntreks.com/,ChIJVVVVVVXp6DkRd9fgS7GWUgc
"Zamling Guest House","Namche Bazar, Namche Bazaar, Nepal","Namche Bazaar",038-540366,"+977 38-540366","27.805144,86.713285",,,"lodging / establishment",https://plus.google.com/103178382985620255433/about?hl=en-US,,ChIJ41mRbcUI6TkRi6rHJM9VONE
"Everest Coffee Cafe","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",038-550050,"+977 38-550050","27.689063,86.729904",,,"cafe / food / establishment",https://plus.google.com/105535689311407837894/about?hl=en-US,,ChIJQwNw7hoQ6TkRwrcuyp6_qCg
"lama lodge and restaurant","Lukla, 56010, Nepal",Lukla,038-550041,"+977 38-550041","27.688743,86.730878",,,"lodging / establishment",https://plus.google.com/101509828856945409749/about?hl=en-US,http://lamalodgeandrestaurant.weebly.com/,ChIJRzQdc6YP6TkR1r34PR17vaQ
"Hotel Everest View","Lukla - Shyangboche Marg, Khumjung 56000, Nepal","Lukla - Shyangboche Marg, Khumjung",,,"27.816537,86.723682",,,"lodging / establishment",https://plus.google.com/105529269517132252146/about?hl=en-US,http://www.himalaya-kanko.co.jp/hev/hev.html,ChIJ2TEYepUI6TkRztbwMBF9UwU
"Deusa Secondary School","Rindapu, 56000, Nepal",Rindapu,01-4248104,"+977 1-4248104","27.454385,86.695647",,,"school / establishment",https://plus.google.com/110804513065249282168/about?hl=en-US,http://www.panepal.org.np/,ChIJM0sS0FA86TkR9GJGQMpLebQ
"Siddhartha Bank Limited","Namche Bazar, Namche VDC 56000, Nepal","Namche VDC",038-540451,"+977 38-540451","27.804704,86.709552",,,"bank / finance / establishment",https://plus.google.com/108485178749121906687/about?hl=en-US,http://www.siddharthabank.com/,ChIJ65bZj9oI6TkRWR2Isn4G4ro
"Hotel Namche","Namche Bazar, Namche 56000, Nepal",Namche,038-540004,"+977 38-540004","27.804969,86.709884",,,"lodging / establishment",https://plus.google.com/107350842005838657099/about?hl=en-US,,ChIJ_60AlNoI6TkRE8G5pDx9lEA
"Coffee Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka V.D.C. 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka V.D.C.",,,"27.687266,86.732447",,,"cafe / food / establishment",https://plus.google.com/115900025016820450043/about?hl=en-US,,ChIJ92aiWAUQ6TkRyRmkXd75tcU
"Mudslide Bridge","Lukla, Chaurikharka V.D.C. 56000, Nepal","Lukla, Chaurikharka V.D.C.",,,"27.718596,86.71599",,,"park / establishment",https://plus.google.com/118173193976656906583/about?hl=en-US,,ChIJochq0MYP6TkRuENfkAMZw1w
"Everest North Face ABC",Nepal,Nepal,,,"28.024535,86.893085",,,establishment,https://plus.google.com/116724284819215897029/about?hl=en-US,,ChIJT2Ais9Cs6TkRoBb4VkKX31k
"Shree Arun Higher Secondary School","Dingla Bhanjyang - Tudikhel Road, Keurepani 57000, Nepal","Dingla Bhanjyang - Tudikhel Road, Keurepani",029-620113,"+977 29-620113","27.35666,87.138501",,,"school / establishment",https://plus.google.com/117707038006761840039/about?hl=en-US,,ChIJp680Gt7F6DkRQLdNnpkwzjo
"Numbur Lodge","Lukla - Everest Base Camp Trekking Route, 56000, Nepal","Lukla - Everest Base Camp Trekking Route",,,"27.686962,86.731401",,,"lodging / establishment",https://plus.google.com/111385368682561588822/about?hl=en-US,,ChIJi7QOARAQ6TkRP0WXj3N7b9E
"Chhoplung Lodge","Lukla - Everest Base Camp Trekking Route, Chaurikharka V.D.C. 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka V.D.C.",,,"27.703723,86.717839",,,"lodging / establishment",https://plus.google.com/100932525607492323722/about?hl=en-US,,ChIJzSLPot4P6TkRqdVTKYfCK64
"Namaste Lodge","Namche Marg, Namche VDC 56000, Nepal","Namche Marg, Namche VDC",,,"27.804905,86.7106",,,"lodging / establishment",https://plus.google.com/114267267990896165644/about?hl=en-US,,ChIJb1JSttoI6TkR6pK63qMQXzU
"Everest NE Ridge ABC",Nepal,Nepal,,,"28.029838,86.94034",,,establishment,https://plus.google.com/103641289692211681018/about?hl=en-US,,ChIJR8YCSQBT6DkRAPg0dVmaj3M
"Namche Bazaar Stupa","Namche Bazar, Namche VDC 56000, Nepal","Namche VDC",,,"27.803526,86.709638",,,"place_of_worship / establishment",https://plus.google.com/102847240007287482652/about?hl=en-US,,ChIJoTm1cNAI6TkRRZN-qgx_lLw
"Namaste Lodge & Restaurant","Phortse Tenga, Gokyo Lake Marg, Khumjung, Nepal","Phortse Tenga, Gokyo Lake Marg, Khumjung",,,"27.85028,86.744163",,,"lodging / establishment",https://plus.google.com/107010201152252816104/about?hl=en-US,,ChIJuwyJddcH6TkR1jmq10zBNzw
"Namche Bazaar Helipad","Lukla Hiking Marg, Namche VDC 56000, Nepal","Lukla Hiking Marg, Namche VDC",,,"27.803322,86.706414",,,"airport / transit_station / establishment",https://plus.google.com/101091249219345832975/about?hl=en-US,,ChIJV8zOrNAI6TkR6RbNw6MkzEs
"Everest Summit Lodge - Monjo","Monjo, Nepal",Monjo,01-4371537,"+977 1-4371537","27.77183,86.723389",,,establishment,https://plus.google.com/111629812748838811941/about?hl=en-US,,ChIJ62omWEAP6TkRVbwiJj5KAss
绒布探险服务中心,"Tingri, Xigaze, Tibet, China","Tingri, Xigaze","0892 858 4535","+86 892 858 4535","28.192806,86.827974",,,"lodging / establishment",https://plus.google.com/118341552271858614127/about?hl=en-US,,ChIJEzePCSK06TkRonxRmSCamgE
"Mera Lodge","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689796,86.729358",,,"restaurant / lodging / food / establishment",https://plus.google.com/108386511663303451377/about?hl=en-US,,ChIJ3_kn_BoQ6TkR6rj7tXajgJ8
"Saturday Market","Namche Bazar, Namche VDC 56000, Nepal","Namche VDC",,,"27.802879,86.710402",,,"food / establishment",https://plus.google.com/112229838596286657818/about?hl=en-US,,ChIJuyuQFNAI6TkRHzshCemILlg
"Seamless Bridge","Lukla - Everest Base Camp Trekking Route, Chaurikharka V.D.C. 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka V.D.C.",,,"27.704186,86.719118",,,"park / establishment",https://plus.google.com/113261933336888965517/about?hl=en-US,,ChIJG1kRft4P6TkR1KIUmOxrtBU
"Hotel Tibet","Namche Marg, Namche VDC 56000, Nepal","Namche Marg, Namche VDC",,,"27.804616,86.710598",,,"lodging / establishment",https://plus.google.com/114038633204985961626/about?hl=en-US,,ChIJH7Y1u9oI6TkRYNl-DZUXUMo
"Shree Mahendra Jyoti Higher Secondary School","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.696663,86.720731",,,"university / establishment",https://plus.google.com/101351290100362620937/about?hl=en-US,,ChIJzd9cNyAQ6TkRHuAsqcttq4g
"Shree Birendra Jyoti Higher Secondary School","Sotan-6, 56000, Nepal",Sotan-6,,,"27.493892,86.76141",,,"school / establishment",https://plus.google.com/112876657114391726572/about?hl=en-US,,ChIJWQuuDr4i6TkRVvkGS-c5RIg
"Sherpa Land Lodge And Restaurant","Khumjung Village, Khumjung VDC 56000, Nepal","Khumjung Village, Khumjung VDC",,,"27.82175,86.716049",,,"lodging / establishment",https://plus.google.com/117123517964268649726/about?hl=en-US,,ChIJUd3yrO4I6TkRoPwRCh8SY_E
"Tamkhu Health Post","Tamku 56900, Nepal",Tamku,,,"27.485814,87.10062",,,"hospital / establishment",https://plus.google.com/116666005062138528069/about?hl=en-US,,ChIJ9ZhWvffC6DkR7Q6QLXeQ0AU
"Jivan Jyoti Secondary School","Mangtewa 56900, Nepal",Mangtewa,,,"27.493815,87.141939",,,"school / establishment",https://plus.google.com/104141275030943248144/about?hl=en-US,,ChIJu1IghyDC6DkR7XoXh-BXT0I
"Khumjung Gompa","Khumjung VDC-3, Solu Khumbu, Nepal, Khumjung 56000, Nepal","Khumjung Bazar, Khumjung VDC-3, Solu Khumbu, Nepal, Khumjung",,,"27.825098,86.716189",,,"place_of_worship / establishment",https://plus.google.com/115231130536655285814/about?hl=en-US,,ChIJx_T4ee4I6TkR0lFWEzMmId0
"Tudikhel Park","Dingla, Keurepani 57000, Nepal","Dingla, Keurepani",,,"27.354001,87.141198",,,"park / establishment",https://plus.google.com/108678377624569069537/about?hl=en-US,,ChIJZ2XYOeDF6DkRASBwoNQjZx0
"Valley View Lodge and Restaurant","Namche Bazar, Namche VDC 56000, Nepal","Namche VDC",,,"27.805199,86.709838",,,"lodging / establishment",https://plus.google.com/104764972080832838692/about?hl=en-US,,ChIJUTFU7doI6TkRP4Om7OiKutE
"Siddhartha Bank Limited ATM","Namche Bazar, Namche 56000, Nepal",Namche,038-540452,"+977 38-540452","27.804772,86.709623",,,"atm / finance / establishment",https://plus.google.com/111324329030427387791/about?hl=en-US,,ChIJjSw3kNoI6TkRyf_E0oM9ET0
"Garjang Bus Stop","Garjang, Ramechhap, Nepal, 45500, Nepal","Garjang, Ramechhap, Nepal",,,"27.645918,86.316361",,,"bus_station / transit_station / establishment",https://maps.google.com/maps/place?cid=7929745262255996739,,ChIJ7VgfPwtj6TkRQ_8abE0dDG4
"Sherpa Tea House","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.805223,86.709994",,,establishment,https://plus.google.com/107749090482334354225/about?hl=en-US,,ChIJ0yjhlNoI6TkR5_4_1Z2E0LY
"Asha Hotel","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.803399,86.710356",,,"lodging / establishment",https://plus.google.com/113606715540915263986/about?hl=en-US,,ChIJVfJfDNAI6TkRkv5RB8gUvqY
"Sagarmata Lodge","Lukla Hiking Marg, Namche 56000, Nepal","Lukla Hiking Marg, Namche",,,"27.805175,86.709301",,,"lodging / establishment",https://plus.google.com/110548523681771140311/about?hl=en-US,,ChIJ0fiQjNoI6TkRgv5F10QOSig
"Mount Everest Bakery Cafe","Khumjung Village, Khumjung 56000, Nepal","Khumjung Village, Khumjung",,,"27.822773,86.720438",,,"bakery / store / food / establishment",https://plus.google.com/107095541929386599781/about?hl=en-US,,ChIJNSmCvuwI6TkRUv3_oH0Pkw4
"Likhubhujee Ramechhap Youth Club & Hupinchuli Youth Club","Bhuji 45400, Nepal",Bhuji,044-690355,"+977 44-690355","27.477879,86.283157",,,establishment,https://plus.google.com/101729437530275464327/about?hl=en-US,http://www.libhura.com/,ChIJzzILasdf6TkRMv3CXQ3UZJ8
"Far East Rongbu Bingchuan","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.086027,86.94914",,,establishment,https://plus.google.com/112612645971353409244/about?hl=en-US,,ChIJz5hRRoRN6DkRxfyt4eKGImo
Tourism,"Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804958,86.710271",,,"local_government_office / establishment",https://plus.google.com/116003056589148136424/about?hl=en-US,,ChIJ1aMKvtoI6TkRKvxaJkg2XGU
"AWC Jiri","Serakapti Road, Jiri 45500, Nepal","Serakapti Road, Jiri",049-400094,"+977 49-400094","27.638509,86.230342",,,establishment,https://plus.google.com/116163602570181347706/about?hl=en-US,http://www.hqgws.org/,ChIJo91PEPbY6zkRJfwRjvkoLkU
"Bajyusthan Primary School","Janakpur, Nepal",,,,"27.611736,86.219019",,,"school / establishment",https://plus.google.com/107239696458645881672/about?hl=en-US,,ChIJJ7uJ5d7Y6zkRZ_s9XuHJ9MI
"Namche Monastery","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.805098,86.70899",,,"place_of_worship / establishment",https://plus.google.com/103102603887606524939/about?hl=en-US,,ChIJkT_iYdoI6TkR9PpvZMlwhVo
"Home Away From Home","Everest Base Camp Trekking Route, Namche 56000, Nepal","Everest Base Camp Trekking Route, Namche",038-540447,"+977 38-540447","27.805456,86.714159",,,"lodging / establishment",https://plus.google.com/113951452023761150172/about?hl=en-US,http://www.ourhomeawayfromhome.org/,ChIJ0V70osUI6TkRmPpIInn2gPg
"Na Baburi","Nyalam, Xigaze, Tibet, China","Nyalam, Xigaze",,,"28.153912,86.305489",,,establishment,https://plus.google.com/116724660984293831577/about?hl=en-US,,ChIJxT75Gn2J6TkRZPqnbZMVbos
"Milarepa Massage","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.805062,86.709975",,,"health / establishment",https://plus.google.com/108290597162873259001/about?hl=en-US,,ChIJD2dBlNoI6TkRIPqzx65DEXA
"Snow Area Happy Hotel","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.165008,86.843038",,,"lodging / establishment",https://plus.google.com/105904832569497419927/about?hl=en-US,,ChIJcerLRouz6TkRzfmVGCP7ydY
"Huo Nuogong","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.020021,86.407525",,,establishment,https://plus.google.com/113521344884370088651/about?hl=en-US,,ChIJ-7Bb6ieF6TkRZfku-ZVA9ko
"European Bakery and Cafe","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689016,86.72999",,,"bakery / store / cafe / food / establishment",https://plus.google.com/106391990228584484191/about?hl=en-US,,ChIJ16jS6xoQ6TkR_PgLnIlROWo
"Momo Store","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.68873,86.730635",,,"store / establishment",https://plus.google.com/112877665989890407057/about?hl=en-US,,ChIJrbS0wBoQ6TkR-fjqzvZ7zBA
"Everest Arts Gallery","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.803794,86.710395",,,"art_gallery / establishment",https://plus.google.com/114315085522445403227/about?hl=en-US,,ChIJ21JvCtAI6TkRMfint15tgtc
"Visitor Centre","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.803171,86.714772",,,establishment,https://plus.google.com/106095182983345905939/about?hl=en-US,,ChIJU8B2b88I6TkRGPgot8dahcA
"Khunbu Resort","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.805945,86.711226",,,"lodging / establishment",https://plus.google.com/105780792391441809921/about?hl=en-US,,ChIJrTm4zdoI6TkRFfh6Lf54HRU
珠峰達培吉祥賓館,"China, 珠峰大本营43号帐篷",珠峰大本营43号帐篷,"138 8902 2341","+86 138 8902 2341","28.139273,86.853267",,,establishment,https://plus.google.com/112363673404785497648/about?hl=en-US,,ChIJJzSZv6Sz6TkR9_fbnF3yz-E
"Gift Of Lukla And Variety Shop","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689038,86.730266",,,"book_store / store / establishment",https://plus.google.com/106859016091162151405/about?hl=en-US,,ChIJSw366RoQ6TkRAffO-HXxsII
"Computer Classroom","Khunde-Khumjung Path, Khumjung 56000, Nepal","Khunde-Khumjung Path, Khumjung",,,"27.82075,86.71659",,,establishment,https://plus.google.com/116682682398540458699/about?hl=en-US,,ChIJ3506_esI6TkRifaJHYIauXE
Evk2cnr,"Lobuche - Gorak Shep path, EBC Path, Khumjung 56000, Nepal","Lobuche - Gorak Shep path, EBC Path, Khumjung",,,"27.957927,86.813096",,,establishment,https://plus.google.com/116969132308640565854/about?hl=en-US,http://evk2cnr.org/,ChIJ2T4H82ep6TkRB_Zf8Is78ME
"Cafe Danphe Bar","Lukla - Everest Base Camp Trekking Route, Namche 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Namche",038-540174,"+977 38-540174","27.802032,86.709895",,,"restaurant / food / establishment",https://plus.google.com/101175586802702695841/about?hl=en-US,,ChIJ61hUQdAI6TkR-fVyYKsl-rM
"Gumdel Bus Stop","Gumdel, Ramechhap, Nepal, 45400, Nepal","Gumdel, Ramechhap, Nepal",,,"27.61957,86.424444",,,"bus_station / transit_station / establishment",https://maps.google.com/maps/place?cid=14373656375051941341,,ChIJsZ2dFV5v6TkR3fV_dlF8ecc
"Phinjo Lodge and Restaurant","Namche Bazar, 56000, Nepal",,,,"27.811949,86.710744",,,"lodging / establishment",https://plus.google.com/115241640842256977082/about?hl=en-US,,ChIJ6ejJ2twI6TkREvW_I5_-M18
"Base Camp Lodge","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689402,86.729695",,,"lodging / establishment",https://plus.google.com/114885195805908663356/about?hl=en-US,,ChIJUdhS5RoQ6TkRaPR3PLIXsfg
ルクラ,"Namche VDC 56000, Nepal","Namche VDC",,,"28.055924,86.656294",,,"airport / transit_station / establishment",https://plus.google.com/112245005474163085203/about?hl=en-US,,ChIJM7trYVmj6TkRYfT5yq1A598
珠峰大本营哈呼旅馆,"Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.165531,86.842663",,,"lodging / establishment",https://plus.google.com/118357170826549020859/about?hl=en-US,,ChIJg3uCNouz6TkRVvRwoeZvvpk
"Kada Zhanggeli Bingchuan","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.095711,86.989961",,,establishment,https://plus.google.com/106133275912876495610/about?hl=en-US,,ChIJ15rQYQ5O6DkROvTk8ZolYt0
"Everest Bakery","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804497,86.710337",,,"bakery / store / food / establishment",https://plus.google.com/109527817056728442409/about?hl=en-US,,ChIJ8bngotoI6TkRNfRXM0Ap0D4
"Long March No.3 Bingchuan","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.067295,86.91979",,,establishment,https://plus.google.com/107555886396613362933/about?hl=en-US,,ChIJQ16wIKNS6DkR8PIUF7n4Ius
"K2 Sherpa Lodge","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.68897,86.730086",,,"lodging / establishment",https://plus.google.com/111819066528952956990/about?hl=en-US,,ChIJQ8hq6hoQ6TkRcfK5aDTVupI
"Aktivferien Tours and Travels","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.805706,86.711669",,,"travel_agency / establishment",https://plus.google.com/102541785323610177918/about?hl=en-US,,ChIJk5l2NMUI6TkRRPLU5OYmSIE
"Double Diamond Cafe","Lukla - Everest Base Camp Trekking Route, Khumjung 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Khumjung",,,"27.770933,86.723224",,,"cafe / food / establishment",https://plus.google.com/114366533480304167926/about?hl=en-US,,ChIJA2O1RUAP6TkRL_LsIPgRRBs
"Dipesh Shopping Centre","Namche Bazar, Namche 56000, Nepal",Namche,038-540129,"+977 38-540129","27.805108,86.709957",,,"shopping_mall / establishment",https://plus.google.com/104022161573048487069/about?hl=en-US,,ChIJeVI5lNoI6TkRGPJ9M6q2nYg
"Everest Grocery and Shopping Center","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804818,86.710514",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/110355226069557097616/about?hl=en-US,,ChIJn5GHu9oI6TkR5vFu2mqaiFY
"Sonam Lodge","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689061,86.730363",,,"lodging / establishment",https://plus.google.com/116142787057032738250/about?hl=en-US,,ChIJ9dAnwhoQ6TkRl_GLhIBnmkQ
"Zhufeng Dapei Jixiang Hotel","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.1662,86.842737",,,"lodging / establishment",https://plus.google.com/114224399499632216586/about?hl=en-US,,ChIJ75J9L4uz6TkRB_Gmu2SoBkA
"Grocery Store","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.80473,86.713002",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/113459398538567262623/about?hl=en-US,,ChIJ7eq2aMUI6TkRAPGiOb43cuk
雪山招待所,"Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.166002,86.84308",,,"lodging / establishment",https://plus.google.com/116522747703822804896/about?hl=en-US,,ChIJ2xdTI4uz6TkRJfAXNMxOUd0
"Tara Air","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.689776,86.729292",,,establishment,https://plus.google.com/106961175638643440986/about?hl=en-US,,ChIJC7fH_hoQ6TkRt--4ulK8Nss
"Necha Khel Maidan","Sagarmatha, 56101, Nepal",,,,"27.354349,86.633287",,,establishment,https://plus.google.com/112892537263164439593/about?hl=en-US,,ChIJzafc4ro56TkRkO9qfGzfGr4
"Zhufeng Sunny Zhaxi Hotel","Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.164619,86.843569",,,"lodging / establishment",https://plus.google.com/116635980249655729220/about?hl=en-US,,ChIJIzySaIuz6TkRou62z3n8kic
"Sherpa Eco Home","Lukla, 56000, Nepal",Lukla,,,"27.739599,86.712301",,,"lodging / establishment",https://plus.google.com/111386437149992630187/about?hl=en-US,,ChIJ965ND6YP6TkRke6cNXGHB-U
"Cafe Danphe Bar","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.804365,86.710288",,,"bar / establishment",https://plus.google.com/113098171437733844644/about?hl=en-US,,ChIJpYncmNoI6TkRbu7dyb1gsIo
"Shopping Center and Gift Shop","Namche Marg, Namche 56000, Nepal","Namche Marg, Namche",,,"27.80541,86.710822",,,"shopping_mall / establishment",https://plus.google.com/112149660347420520064/about?hl=en-US,,ChIJi-nhx9oI6TkRZ-45O9vF_AY
"Araniko Development Bank Ltd.","Main road, Jiri Bazzar,, Nepal, Jiri,Central region, Nepal, Nepal","Main road, Jiri Bazzar,, Nepal, Jiri,Central region, Nepal",049-400099,"+977 49-400099","27.635862,86.231893",,,"bank / finance / establishment",https://plus.google.com/118093651693343031454/about?hl=en-US,http://www.aranikobank.com/,ChIJdz_1MPTY6zkRS-5FME7t2rg
"Phurte Hot Tea Shop","Phurte, Namche 56000, Nepal","Phurte, Namche",,,"27.812621,86.691535",,,establishment,https://plus.google.com/103437573425563766943/about?hl=en-US,,ChIJTXGR0yIJ6TkROO5OKnb3ano
"Cafe Danfe Pool Bar","Namche Bazar, Namche 56000, Nepal",Namche,,,"27.804441,86.710557",,,"cafe / food / establishment",https://plus.google.com/114614576158520088026/about?hl=en-US,,ChIJUTqPpNoI6TkRL-4wP7hoD6A
"Lunch Place","Samde, Namche 56000, Nepal","Samde, Namche",,,"27.82914,86.664896",,,"restaurant / food / establishment",https://plus.google.com/107763673503774835582/about?hl=en-US,,ChIJk98AYHwJ6TkRAe7cccG5PMQ
"Sun Shine Lodge and Restaurant","Lukla - Everest Base Camp Trekking Route, Chaurikharka 56000, Nepal","Lukla - Everest Base Camp Trekking Route, Chaurikharka",,,"27.690681,86.728885",,,"lodging / establishment",https://plus.google.com/107000356888715511764/about?hl=en-US,,ChIJEbbwqBsQ6TkRAO7rIj8Ep1I
"Chhita Patal Primary School","Sagarmatha, 56007, Nepal",,,,"27.362049,86.597436",,,"school / establishment",https://plus.google.com/100228933810344510998/about?hl=en-US,,ChIJYXotMGE46TkR3u3I-sCPbG0
"Deurali Bazaar","Janakpur, 45400, Nepal",,,,"27.582404,86.330008",,,establishment,https://plus.google.com/111230767520041458372/about?hl=en-US,,ChIJrZC8zE9h6TkR0e2NI4fU7OU
巴扎旅馆,"Tingri, Xigaze, Tibet, China","Tingri, Xigaze",,,"28.166373,86.842442",,,"lodging / establishment",https://plus.google.com/114260491929964236887/about?hl=en-US,,ChIJlZeZLIuz6TkRrO2UJLKjpYk
