name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Jaiswal Paints","Lahartara Road, Near Hanuman Mandir,Manduwadih Crossing, Lahartara, Manduwadih, Varanasi, Uttar Pradesh 221001, India","Lahartara Road, Near Hanuman Mandir,Manduwadih Crossing, Lahartara, Manduwadih, Varanasi","080527 62855","+91 80527 62855","25.302521,82.968345",25.302521,82.968345,,,"home_goods_store / store / establishment",https://plus.google.com/114801174519089495651/about?hl=en-US,http://www.jklakshmicement.com,ChIJMcoaUnQyjjkRTeFAkQ02fZg
"Maa Laxmi Tent House","Behind Janakpur, Kodopur, Ram nagar, Varanasi, Uttar Pradesh 221008, India","Behind Janakpur, Kodopur, Ram nagar, Varanasi","091253 17070","+91 91253 17070","25.270339,83.026185",25.270339,83.026185,,,"food / establishment",https://plus.google.com/111838717107112471770/about?hl=en-US,,ChIJM4URna8xjjkRKTL50NKbGjk
"Shri Krishna Tent House","Sindhaura Road, Meerapur Basai, Varanasi, Uttar Pradesh, India","Sindhaura Road, Meerapur Basai, Varanasi","098390 55772","+91 98390 55772","25.36222,82.975352",25.36222,82.975352,,,establishment,https://plus.google.com/107448106743015102096/about?hl=en-US,,ChIJ09_fHTcsjjkRCOPDAp3RfaE
"New Welcome Tent House","Paramhans Asram Rd,Bhagwanpur-Chhttipur Road, Lanka, Bhagwanpur, Banaras Hindu University Campus, Varanasi, Uttar Pradesh 221005, India","Paramhans Asram Rd,Bhagwanpur-Chhttipur Road, Lanka, Bhagwanpur, Banaras Hindu University Campus, Varanasi","096968 36939","+91 96968 36939","25.267462,83.003548",25.267462,83.003548,,,establishment,https://plus.google.com/100737793717111406203/about?hl=en-US,,ChIJB26EtoQxjjkR3pfTu3Gg0Gs
"Shakil Tailoring Material & Stationery Centre","Gurudwara Gali, Beside Shital Mata Mandir, Ram nagar, Varanasi, Uttar Pradesh 221008, India","Gurudwara Gali, Beside Shital Mata Mandir, Ram nagar, Varanasi","078604 02077","+91 78604 02077","25.269268,83.028439",25.269268,83.028439,,,"store / establishment",https://plus.google.com/113056974912821062049/about?hl=en-US,,ChIJ9YAr5K4xjjkRexsHXawbYPI
"Sahjade Tent House","Near Chowk, Ram nagar, Varanasi, Uttar Pradesh 221008, India","Near Chowk, Ram nagar, Varanasi",,,"25.269154,83.030375",25.269154,83.030375,,,establishment,https://plus.google.com/100197505365338776670/about?hl=en-US,,ChIJiyMkma4xjjkRs0LCEHvqlX4
"Seema Tent House","Garhwa Ghat Road, Dafi, Chittupur, Varanasi, Uttar Pradesh 221011, India","Garhwa Ghat Road, Dafi, Chittupur, Varanasi",,,"25.26259,83.018826",25.26259,83.018826,,,establishment,https://plus.google.com/105865108105619358291/about?hl=en-US,,ChIJ1WTzwKAxjjkRblDUq8VZlQk
"Amit Tent House","Garhwa Ghat Road, Madarwa, B.H.U, Garhwa Ghat, Near Kabir Dham Math, Bhagwanpur, Varanasi, Uttar Pradesh 221011, India","Garhwa Ghat Road, Madarwa, B.H.U, Garhwa Ghat, Near Kabir Dham Math, Bhagwanpur, Varanasi","090260 47063","+91 90260 47063","25.260429,83.019537",25.260429,83.019537,,,"food / establishment",https://plus.google.com/101193319346686836210/about?hl=en-US,,ChIJy9_gBAoxjjkRG6I53CbEhRY
"Shyam Tent House","Kandawa Road, Near M.P Memorial School, On The Way Of Kardmeshwar Mandir, Panchkoshi, Gokul Nagar, Kandawa, Chitaipur, Varanasi, Uttar Pradesh 221104, India","Kandawa Road, Near M.P Memorial School, On The Way Of Kardmeshwar Mandir, Panchkoshi, Gokul Nagar, Kandawa, Chitaipur, Varanasi","098391 43632","+91 98391 43632","25.270855,82.966603",25.270855,82.966603,,,"food / establishment",https://plus.google.com/101319598604728797492/about?hl=en-US,,ChIJ21yDBkYyjjkRAMCWD-f-dFw
"Saurabh Shakti Lighthouse","Chunar Road, Kandwa, Chitaipur, Varanasi, Uttar Pradesh 221108, India","Chunar Road, Kandwa, Chitaipur, Varanasi","086042 20978","+91 86042 20978","25.268182,82.966435",25.268182,82.966435,,,"home_goods_store / store / establishment",https://plus.google.com/107309378550105463576/about?hl=en-US,,ChIJKyh3zUgyjjkRnsCA1UBmQkM
"Kuber Tent House & Caterer","Shop No: N-6, Sabji Mandi,DLW,Jalalipatti,Near DLW Inter College, Pahadi Gaon, D.L.W Colony, Bhullanpur, Varanasi, Uttar Pradesh 221004, India","Shop No: N-6, Sabji Mandi,DLW,Jalalipatti,Near DLW Inter College, Pahadi Gaon, D.L.W Colony, Bhullanpur, Varanasi","088967 33036","+91 88967 33036","25.282152,82.953174",25.282152,82.953174,,,"food / establishment",https://plus.google.com/117650922164602334075/about?hl=en-US,,ChIJf1wKhmAyjjkRZbMSTryEd5o
"Bajrang Tent House","N4, Sabji Mandi,DLW,Jalalipatti,Near DLW Inter College, Pahadi Gaon, D.L.W Colony, Bhullanpur, Varanasi, Uttar Pradesh 221004, India","N4, Sabji Mandi,DLW,Jalalipatti,Near DLW Inter College, Pahadi Gaon, D.L.W Colony, Bhullanpur, Varanasi","094152 92641","+91 94152 92641","25.282105,82.953193",25.282105,82.953193,,,establishment,https://plus.google.com/108242147548876724482/about?hl=en-US,,ChIJgwfZhWAyjjkRNl96mCguQMI
"Vandana A To Z Dress Material","Kandwa, Chitaipur, Varanasi, Uttar Pradesh 221108, India","Kandwa, Chitaipur, Varanasi","090265 76401","+91 90265 76401","25.26989,82.963664",25.26989,82.963664,,,"clothing_store / store / establishment",https://plus.google.com/103680808118634935694/about?hl=en-US,,ChIJCWVGf08yjjkRyfdOFTrv8s4
"Sanjay Construction","Panchkoshi Road, Kandwa, Chitaipur, Varanasi, Uttar Pradesh 221108, India","Panchkoshi Road, Kandwa, Chitaipur, Varanasi","093054 99979","+91 93054 99979","25.269819,82.963211",25.269819,82.963211,,,"store / establishment",https://plus.google.com/107781485861582220677/about?hl=en-US,,ChIJm5inhk8yjjkRAu7jlpuzkdo
"Maa Basanti Vatika Lawn","Chunar Rd, SBI Bank, Baraipur, Kandwa, Chitaipur, Varanasi, Uttar Pradesh 221005, India","Chunar Rd, SBI Bank, Baraipur, Kandwa, Chitaipur, Varanasi","081153 41478","+91 81153 41478","25.267143,82.966443",25.267143,82.966443,,,"food / home_goods_store / store / establishment",https://plus.google.com/108937425045152987268/about?hl=en-US,,ChIJawgJK0kyjjkRqsuYpsr2ZyU
"Muskan Tent House","Garhwa Ghat Road, Malhiya, Near To Vishwa Sundari By Pass Bridge, Ramna, Varanasi, Uttar Pradesh 221011, India","Garhwa Ghat Road, Malhiya, Near To Vishwa Sundari By Pass Bridge, Ramna, Varanasi","099365 07387","+91 99365 07387","25.256587,83.021509",25.256587,83.021509,,,"food / establishment",https://plus.google.com/115497757000389996167/about?hl=en-US,,ChIJWRuzhAkxjjkRQ__vgxRsJZI
"Neha Tent House","Kanchanpur Road, Kandhwa Gate, Kanchanpur, D.L.W Colony, Bhullanpur, Varanasi, Uttar Pradesh 221004, India","Kanchanpur Road, Kandhwa Gate, Kanchanpur, D.L.W Colony, Bhullanpur, Varanasi","094159 93531","+91 94159 93531","25.275487,82.956815",25.275487,82.956815,,,"food / establishment",https://plus.google.com/114529126732573899883/about?hl=en-US,,ChIJZdK49FsyjjkRcp3imJ2jv4Y
"Maa Basanti Sahdei Vatika","Chunar Rd, Baraipur, Kandwa, Varanasi, Uttar Pradesh, India","Chunar Rd, Baraipur, Kandwa, Varanasi","081153 41478","+91 81153 41478","25.267085,82.965897",25.267085,82.965897,,,"food / establishment",https://plus.google.com/101752273460887341422/about?hl=en-US,,ChIJS4C91k4yjjkRJ9GhmxfHZ_w
"Kashi Building Material","Akatha, Varanasi, Uttar Pradesh 221002, India","Akatha, Varanasi","094532 23928","+91 94532 23928","25.365909,83.005408",25.365909,83.005408,,,establishment,https://plus.google.com/113119580878546496843/about?hl=en-US,,ChIJ4ycD3Y8ujjkRMJmQQnfH7bI
"Bhagirathi Tenth House","Akash Ganga Apartments, Kanchanpur Road, Bihari Pahalwan, Kandhwa Gate, Ganeshpur, Pahadi Gaon, D.L.W Colony, Bhullanpur, Varanasi, Uttar Pradesh 221004, India","Akash Ganga Apartments, Kanchanpur Road, Bihari Pahalwan, Kandhwa Gate, Ganeshpur, Pahadi Gaon, D.L.W Colony, Bhullanpur, Varanasi","094152 55539","+91 94152 55539","25.275414,82.956268",25.275414,82.956268,,,"home_goods_store / store / establishment",https://plus.google.com/112935191135466074719/about?hl=en-US,,ChIJtSxP91syjjkRArd5mcwwXZ8
"Agrahari Building Material","Aktha Rd, Near Anmol Nagar Gate, Anmol Nagar Colony, Sarnath, Varanasi, Uttar Pradesh 221007, India","Aktha Rd, Near Anmol Nagar Gate, Anmol Nagar Colony, Sarnath, Varanasi","072756 50095","+91 72756 50095","25.365068,83.018949",25.365068,83.018949,,,"home_goods_store / hardware_store / store / establishment",https://plus.google.com/105897690146746975194/about?hl=en-US,,ChIJ6RWXOfIujjkRpDmOBIIdd0U
"Om Marriage Lawn And Tent House","Block B, Opp. Union Bank, Bhagwati Nagar Colony, Susuwahi, Varanasi, Uttar Pradesh 221005, India","Block B, Opp. Union Bank, Bhagwati Nagar Colony, Susuwahi, Varanasi","091257 63044","+91 91257 63044","25.257639,82.98024",25.257639,82.98024,,,"food / florist / store / establishment",https://plus.google.com/116494438875311142502/about?hl=en-US,,ChIJZ4lgGM0zjjkROWdxGYh3Lkg
"Bajrang Building Material","Opp. Puspavatika, Gautam Nagar, Newada, Varanasi, Uttar Pradesh 221006, India","Opp. Puspavatika, Gautam Nagar, Newada, Varanasi","097945 16744","+91 97945 16744","25.261697,82.968007",25.261697,82.968007,,,establishment,https://plus.google.com/110803399442187026446/about?hl=en-US,,ChIJG3cwp0syjjkR-OWOr7f3bOc
"Om Tent House","Azamgarh Road, Near Police Chowki, Chota Lalpur, Daulatpur, Varanasi, Uttar Pradesh 221010, India","Azamgarh Road, Near Police Chowki, Chota Lalpur, Daulatpur, Varanasi",,,"25.368336,82.993591",25.368336,82.993591,,,establishment,https://plus.google.com/116939665600734870546/about?hl=en-US,,ChIJA34Ke50ujjkRmqTyGR8bkhc
"Rakesh Building Material","BHU Dafi Road, Sheer Gate, Ashokpuram Colony Gate, Dafi, Banaras Hindu University Campus, Varanasi, Uttar Pradesh 221005, India","BHU Dafi Road, Sheer Gate, Ashokpuram Colony Gate, Dafi, Banaras Hindu University Campus, Varanasi","099352 26461","+91 99352 26461","25.251357,82.994371",25.251357,82.994371,,,"home_goods_store / store / establishment",https://plus.google.com/104720608229555438387/about?hl=en-US,,ChIJY7wvn30xjjkRkfLztV04oHQ
"Swami Ji Building Material","Dafi Road, Sheer Gate, Dafi, Ashokpuram Colony, Banaras Hindu University Campus, Varanasi, Uttar Pradesh 221005, India","Dafi Road, Sheer Gate, Dafi, Ashokpuram Colony, Banaras Hindu University Campus, Varanasi","094523 47368","+91 94523 47368","25.250769,82.994076",25.250769,82.994076,,,establishment,https://plus.google.com/102248755033256101918/about?hl=en-US,,ChIJefDsdn0xjjkRDdRoRSfIMqI
"New Kesarwani Multi Material","Chunar Road, By pass, Khandwa Baraipur, (Opposite Lane) Near Neelkanth Puram Colony, Chataipur, Awaleshpur, Varanasi, Uttar Pradesh 221106, India","Chunar Road, By pass, Khandwa Baraipur, (Opposite Lane) Near Neelkanth Puram Colony, Chataipur, Awaleshpur, Varanasi","094525 62311","+91 94525 62311","25.261649,82.964264",25.261649,82.964264,,,"home_goods_store / hardware_store / store / establishment",https://plus.google.com/109577015659372241186/about?hl=en-US,,ChIJ21yDBkYyjjkRKWKEeyfdbGg
"Pandey Tent House","Rishpattan Road, Sarnath, Varanasi, Uttar Pradesh 221007, India","Rishpattan Road, Sarnath, Varanasi",,,"25.371185,83.025341",25.371185,83.025341,,,establishment,https://plus.google.com/101734827958142419480/about?hl=en-US,,ChIJ24UaiOUujjkRgtLr5Gwr-EY
"Kanchan Tent House","Hanuman Dharamshala, Shivpur, Varanasi, Uttar Pradesh 221003, India","Hanuman Dharamshala, Shivpur, Varanasi","093369 26947","+91 93369 26947","25.355864,82.9563",25.355864,82.9563,,,"food / establishment",https://plus.google.com/107438964506820846253/about?hl=en-US,,ChIJsf8em1MsjjkRHVqY59fGg88
"Pandey Tent And Caterers","S A 14/98-A, Sarnath Road, Opposite Radio Station, Sarnath, Varanasi, Uttar Pradesh 221007, India","S A 14/98-A, Sarnath Road, Opposite Radio Station, Sarnath, Varanasi","094507 85400","+91 94507 85400","25.371152,83.025499",25.371152,83.025499,,,"food / home_goods_store / store / establishment",https://plus.google.com/102261479575096324599/about?hl=en-US,,ChIJq9N1iOUujjkR9tnD6dv9dyA
"Ajay Building Material","Bela Rd, Om Nagar Colony, Varanasi, Uttar Pradesh 221007, India","Bela Rd, Om Nagar Colony, Varanasi","073796 26509","+91 73796 26509","25.374627,83.007069",25.374627,83.007069,,,establishment,https://plus.google.com/100450961837852864570/about?hl=en-US,,ChIJpbrb5JYujjkRTV9bTcD4mzM
"Shyama Building Material","Shivpur Bypass Road, Suddhipur, Shivpur, Varanasi, Uttar Pradesh 221003, India","Shivpur Bypass Road, Suddhipur, Shivpur, Varanasi","094511 96934","+91 94511 96934","25.359823,82.959073",25.359823,82.959073,,,establishment,https://plus.google.com/110632449776271118991/about?hl=en-US,,ChIJR1kyllEsjjkRnqPYjau7FnY
"R.K. Building Material","Bari bazar, Kandwa, Uttar Pradesh 221108, India","Bari bazar, Kandwa",,,"25.266163,82.951866",25.266163,82.951866,,,"store / establishment",https://plus.google.com/116698874077925776873/about?hl=en-US,,ChIJMy3RTlYyjjkRb2YS5TXWBPM
"Neelkanth Tent House","Sindhora Road, Near Natiniya Mai, Bashi, Varanasi, Uttar Pradesh 221002, India","Sindhora Road, Near Natiniya Mai, Bashi, Varanasi",,,"25.369656,82.972723",25.369656,82.972723,,,establishment,https://plus.google.com/105188516966483328415/about?hl=en-US,,ChIJCau9vjgsjjkRWeGvmz1FiZg
"Suraj Road Light And Shishmahal And Tent House","Chunar Road, Near VNS Hospital, Awaleshpur, Varanasi, Uttar Pradesh 221106, India","Chunar Road, Near VNS Hospital, Awaleshpur, Varanasi","096703 07433","+91 96703 07433","25.25682,82.960973",25.25682,82.960973,,,"home_goods_store / store / establishment",https://plus.google.com/114670127569787660064/about?hl=en-US,,ChIJx3geoLIzjjkRniJKdQzXLSs
"Prakash Building Material","Shivpur Bypass Road, Suddhipur, Shivpur, Varanasi, Uttar Pradesh 221003, India","Shivpur Bypass Road, Suddhipur, Shivpur, Varanasi","094529 90721","+91 94529 90721","25.360767,82.956255",25.360767,82.956255,,,establishment,https://plus.google.com/107283763364500297924/about?hl=en-US,,ChIJh6jtJVEsjjkRitYsNUgBPp4
"S.P. Tent House And Caterers","Chunar Road, Near Swami Vivekananda Hospital, Akhileshpur, Varanasi, Uttar Pradesh 221106, India","Chunar Road, Near Swami Vivekananda Hospital, Akhileshpur, Varanasi","094156 48917","+91 94156 48917","25.255325,82.959663",25.255325,82.959663,,,"food / establishment",https://plus.google.com/114399909544613261107/about?hl=en-US,,ChIJk5Joda0zjjkRalW0WtrJe98
"Sunil Tent House & Caterers","Near Thai Temple, Near Hanuman Temple, Ganj, Sarnath, Varanasi, Uttar Pradesh 221007, India","Near Thai Temple, Near Hanuman Temple, Ganj, Sarnath, Varanasi","073764 77247","+91 73764 77247","25.377448,83.023785",25.377448,83.023785,,,"food / home_goods_store / store / establishment",https://plus.google.com/105319725447378032625/about?hl=en-US,,ChIJI2E8QegujjkRVldQ9n_NqdQ
"Anand Building Material","Shivpur Bypass Road, Shivpur, Varanasi, Uttar Pradesh 221003, India","Shivpur Bypass Road, Shivpur, Varanasi",,,"25.36105,82.952001",25.36105,82.952001,,,establishment,https://plus.google.com/104244358491114570056/about?hl=en-US,,ChIJDzsos1csjjkR17iYCbfTcME
"Sai Building Material","Shivpur Bypass Road, Shivpur, Varanasi, Uttar Pradesh 221003, India","Shivpur Bypass Road, Shivpur, Varanasi","094505 37882","+91 94505 37882","25.361451,82.951777",25.361451,82.951777,,,establishment,https://plus.google.com/100166974429840902774/about?hl=en-US,,ChIJR9m4tlcsjjkR60_9GlhAgGw
"K.K. Building Material","Natiniadai, Bada Lalpur, Lamhi, Varanasi, Uttar Pradesh 221003, India","Natiniadai, Bada Lalpur, Lamhi, Varanasi","095329 20581","+91 95329 20581","25.373494,82.971064",25.373494,82.971064,,,establishment,https://plus.google.com/114434335299108695316/about?hl=en-US,,ChIJcVc2hkAsjjkRIlO-vD4B-H0
"Amod Building Material","Shivpur Bypass Road, Opp. Maa Durga Hero Honda Agency, Usarpurwa, Shivpur, Varanasi, Uttar Pradesh 221003, India","Shivpur Bypass Road, Opp. Maa Durga Hero Honda Agency, Usarpurwa, Shivpur, Varanasi","088588 21627","+91 88588 21627","25.361522,82.951669",25.361522,82.951669,,,establishment,https://plus.google.com/106804896173214895295/about?hl=en-US,,ChIJRab4tlcsjjkRJ9uzh3aMGBU
"A.K. Tent House","Natiniyadai, Bada Lalpur, Lamhi, Uttar Pradesh 221003, India","Natiniyadai, Bada Lalpur, Lamhi","094156 99162","+91 94156 99162","25.374472,82.970766",25.374472,82.970766,,,establishment,https://plus.google.com/101313681730110641219/about?hl=en-US,,ChIJ_7xlb0AsjjkRYr8RQut_uPw
"Shri Shankar Tent House","Lakhrao, Gaura Kala, Varanasi, Uttar Pradesh, India","Lakhrao, Gaura Kala, Varanasi","099199 01858","+91 99199 01858","25.359331,83.062472",25.359331,83.062472,,,establishment,https://plus.google.com/112078631196363651620/about?hl=en-US,,ChIJpcl123UvjjkRpBYuI_uHrio
"Om Shiv Shakti Building Material","Sindhora Road, Natiniyadai, Lamhi, Varanasi, Uttar Pradesh 221003, India","Sindhora Road, Natiniyadai, Lamhi, Varanasi","094153 00090","+91 94153 00090","25.37533,82.970733",25.37533,82.970733,,,establishment,https://plus.google.com/102902168161090182136/about?hl=en-US,,ChIJj6F0E0AsjjkRAfHWZdBzJHA
"Shri Hanuman Tent House","Chunar Road, Amara Bypass ,Opposite Highway Hospital, Awaleshpur, Varanasi, Uttar Pradesh 221106, India","Chunar Road, Amara Bypass ,Opposite Highway Hospital, Awaleshpur, Varanasi","099369 19241","+91 99369 19241","25.250394,82.955545",25.250394,82.955545,,,establishment,https://plus.google.com/109723314428797814494/about?hl=en-US,,ChIJFVo0y64zjjkRk2KaepZEd4Y
"Vikash Tent House","Chhataripur, Varanasi, Uttar Pradesh 221003, India","Chhataripur, Varanasi","094500 14535","+91 94500 14535","25.371565,82.946582",25.371565,82.946582,,,establishment,https://plus.google.com/110888471877644776490/about?hl=en-US,,ChIJK29FRPQsjjkR7D-bA6QeHh8
"Ansharaj Tent House","National Highway 56, Near Yamuna Nagar Colony, Tarna Bazar, Shubham, Bharilayi, Varanasi, Uttar Pradesh 221003, India","National Highway 56, Near Yamuna Nagar Colony, Tarna Bazar, Shubham, Bharilayi, Varanasi","098389 83751","+91 98389 83751","25.362856,82.937336",25.362856,82.937336,,,"food / establishment",https://plus.google.com/102126084367431060577/about?hl=en-US,,ChIJq0Jae-UsjjkRq0pgDo2AEL0
"Raj Tent & Caterers","Sindhora Rd, Near Honda, Christ Nagar, Varanasi, Uttar Pradesh 221002, India","Sindhora Rd, Near Honda, Christ Nagar, Varanasi","094153 71089","+91 94153 71089","25.384658,82.970332",25.384658,82.970332,,,"food / establishment",https://plus.google.com/104518101948038064026/about?hl=en-US,,ChIJx86mwmwsjjkR29RdBPpUnjI
"Maa Vindhyavasini Building Material","Sindhora Rd, Near Honda, Christ Nagar, Varanasi, Uttar Pradesh 221002, India","Sindhora Rd, Near Honda, Christ Nagar, Varanasi",,,"25.384737,82.970379",25.384737,82.970379,,,establishment,https://plus.google.com/103037945676920284430/about?hl=en-US,,ChIJW4RM3WwsjjkRVgcoq0Fa7kE
"Pradeep Tent House","Varanasi Road, Near State Bank Of India, Chandmari, Varanasi, Uttar Pradesh 221003, India","Varanasi Road, Near State Bank Of India, Chandmari, Varanasi","094521 96093","+91 94521 96093","25.385661,82.969934",25.385661,82.969934,,,establishment,https://plus.google.com/115005691235676924431/about?hl=en-US,,ChIJG7UxHG0sjjkRYQZNz6w7kpI
"Sona Tent House","State Highway 7, Mungra Badshahpur, Uttar Pradesh 222202, India","State Highway 7, Mungra Badshahpur",,,"25.66188,82.19571",25.66188,82.19571,,,establishment,https://plus.google.com/106013228899862726934/about?hl=en-US,,ChIJL8tvLeqnmjkRbgJ6GyGF8n0
"Shukla Building Material","Narepar Uparwar, Uttar Pradesh, India","Narepar Uparwar","085649 61220","+91 85649 61220","25.285746,82.268",25.285746,82.268,,,"store / establishment",https://plus.google.com/117967840011681103028/about?hl=en-US,,ChIJPUf1dM_5jzkRLIhHsLeOWWw
"Raj Tent House","Boring No. 10 , Sonauli Road, Gorakhnath, Gorakhpur, Uttar Pradesh 273015, India","Boring No. 10 , Sonauli Road, Gorakhnath, Gorakhpur","094515 41701","+91 94515 41701","26.784705,83.356633",26.784705,83.356633,,,establishment,https://plus.google.com/100822508212234383351/about?hl=en-US,http://rajtenthouse.blogspot.in/,ChIJ847OjcpFkTkR0eD3HJZcC_s
"jaiswal building material","Lacchipur, Nepal road, Bargadwa, Gorakhpur, Uttar Pradesh 273001, India","Lacchipur, Nepal road, Bargadwa, Gorakhpur","093690 69444","+91 93690 69444","26.798212,83.353893",26.798212,83.353893,,,"store / establishment",https://plus.google.com/103833130899876911240/about?hl=en-US,,ChIJ_ff968ZFkTkR4Ysc510qt5w
"Pranjal Fabricators","G/F -3, G.D.A. Flat, Old Parcel Gate,, Near Hotel Tulsi Plaza,, Railway Station Road, Gorakhpur, Uttar Pradesh 273001, India","G/F -3, G.D.A. Flat, Old Parcel Gate,, Near Hotel Tulsi Plaza,, Railway Station Road, Gorakhpur","093121 98121","+91 93121 98121","26.758686,83.382496",26.758686,83.382496,,,establishment,https://plus.google.com/108437579955232571633/about?hl=en-US,,ChIJo1NaFotEkTkRPes-lgcJz60
"om traders","near Fatima Hospital, Padri Bazar, Railway Stadium Colony, Gorakhpur, Uttar Pradesh 273001, India","near Fatima Hospital, Padri Bazar, Railway Stadium Colony, Gorakhpur","092089 20503","+91 92089 20503","26.750611,83.392914",26.750611,83.392914,,,"store / establishment",https://plus.google.com/102893887440449518550/about?hl=en-US,,ChIJm0G98pBEkTkRotm9utdYnjk
"Maharaja Tent House","Ilahi Bagh, Gorakhpur, Uttar Pradesh 273005, India","Ilahi Bagh, Gorakhpur",,,"26.762242,83.342714",26.762242,83.342714,,,establishment,https://plus.google.com/105207103386239822529/about?hl=en-US,,ChIJZWOyxyNEkTkRRAmWN9Z-TLk
"OmniColors Bricks Pvt Ltd","Gorakhpur, Uttar Pradesh, India",Gorakhpur,"077058 07201","+91 77058 07201","26.782445,83.396661",26.782445,83.396661,,,establishment,https://plus.google.com/115839816074119120936/about?hl=en-US,http://omnicolorsbricks.com/,ChIJWaWFu-FEkTkRcBTG4uTKdyM
"Arora Building Material","Near air force new project gate number 2,, Nandanagar,darghaia, Gorakhpur, Uttar Pradesh 273002, India","Near air force new project gate number 2,, Nandanagar,darghaia, Gorakhpur","094555 84998","+91 94555 84998","26.752885,83.431461",26.752885,83.431461,,,establishment,https://plus.google.com/116291595294239546811/about?hl=en-US,,ChIJZ1TjkE9bkTkRMOzrXe_gW1c
"New Chaurasiya Tent House","Natawa, Uttar Pradesh 273303, India",Natawa,,,"26.952008,83.475593",26.952008,83.475593,,,establishment,https://plus.google.com/117455174887736930668/about?hl=en-US,,ChIJ26C5-cdTkTkRr02KiEEgPnQ
"Shiv Shakti Construction","Gola Kauriram Road, Bharasi Khurd, Uttar Pradesh 273411, India","Gola Kauriram Road, Bharasi Khurd","094153 62582","+91 94153 62582","26.434833,83.369609",26.434833,83.369609,,,establishment,https://plus.google.com/103929002795906871889/about?hl=en-US,,ChIJayIs7chxkTkRM-UzVhNp4gU
"Gupta Tent House","Dhudh Nath Baba, Rudrapur Gauribazar Road, Rudrapur, Uttar Pradesh, India","Dhudh Nath Baba, Rudrapur Gauribazar Road, Rudrapur, Uttar Pradesh","096950 40433","+91 96950 40433","26.45888,83.615598",26.45888,83.615598,,,"store / establishment",https://plus.google.com/117172378193594497631/about?hl=en-US,,ChIJnxwyjozXkzkRgdNVqqLv7_8
"Shahil Building Material","Deoria, Uttar Pradesh 274001, India",Deoria,"098387 26766","+91 98387 26766","26.515194,83.780472",26.515194,83.780472,,,"shopping_mall / establishment",https://plus.google.com/118353996575800202587/about?hl=en-US,,ChIJl3dpDiHFkzkRu3WZ1OMb6-o
"shree ram hardware stores","Sikariganj - Gorakhpur Main Road, Miyan Baza, Gorakhpur, Uttar Pradesh 273001, India","Sikariganj - Gorakhpur Main Road, Miyan Baza, Gorakhpur","0551 233 1255","+91 551 233 1255","26.749787,83.366682",26.749787,83.366682,,,"hardware_store / store / establishment",https://plus.google.com/108522552247642743739/about?hl=en-US,,ChIJU8dDvG9EkTkRpZUBr5P6vxI
"Shalini Guest House","Rail Vihar, Rapti Nagar, Phase-4, Gorakhpur, Uttar Pradesh 273003, India","Rail Vihar, Rapti Nagar, Phase-4, Gorakhpur","094158 52808","+91 94158 52808","26.804496,83.39042",26.804496,83.39042,,,"lodging / establishment",https://plus.google.com/110783134869738302092/about?hl=en-US,,ChIJv6L8YhJFkTkRxJbkTpV-gtA
"LearnNext Gorakhpur, One Stationery","Medical College Road, Basharatpur, Gorakhpur, Uttar Pradesh 273004, India","Medical College Road, Basharatpur, Gorakhpur","0551 250 2619","+91 551 250 2619","26.77706,83.383601",26.77706,83.383601,,,"store / establishment",https://plus.google.com/107157454957620010732/about?hl=en-US,http://www.learnnext.com/,ChIJ7WQsRflEkTkR9wolrQHkoU8
FACTINCEPT,"Sainik Vihar, Nanda Nagar, Gorakhpur, Uttar Pradesh 273008, India","Sainik Vihar, Nanda Nagar, Gorakhpur","085649 85515","+91 85649 85515","26.754955,83.44101",26.754955,83.44101,,,establishment,https://plus.google.com/108301435258278535020/about?hl=en-US,http://www.factincept.com/,ChIJ____T0JbkTkRMS1c5ZyRVG8
"Mangalam Vatika","Bargadwa, Gorakhpur, Uttar Pradesh 273007, India","Bargadwa, Gorakhpur","094157 11172","+91 94157 11172","26.79943,83.353058",26.79943,83.353058,,,establishment,https://plus.google.com/116907779741210015926/about?hl=en-US,http://www.mangalamvatika.com/,ChIJ8yXDsMZFkTkRm3204R5c0jE
"LPU (Lovely Professional University) Distance Education Study Centre","Iijt Campus, Park Road, Gorakhpur, Uttar Pradesh 273009, India","Iijt Campus, Park Road, Gorakhpur","099353 68911","+91 99353 68911","26.754261,83.376907",26.754261,83.376907,,,establishment,https://plus.google.com/111678587178950023860/about?hl=en-US,http://www.lpude.in/,ChIJ3xHnh2FEkTkRrp19onvt2vg
"Chemistry Classes","Daudpur, Gorakhpur, Uttar Pradesh 273001, India","Daudpur, Gorakhpur","089600 03322","+91 89600 03322","26.738501,83.372937",26.738501,83.372937,,,establishment,https://plus.google.com/111323659714056295322/about?hl=en-US,http://www.chemclasses.com/,ChIJfdGKz3hEkTkRX1TKYXHdIRA
"BKRKBUSINESS PVT LTD","181 A, SANIK KUNJ, NANDA NAGAR GIRAKHPUR, Uttar Pradesh 273008, India","181 A, SANIK KUNJ, NANDA NAGAR GIRAKHPUR","080808 01966","+91 80808 01966","26.753697,83.429669",26.753697,83.429669,,,establishment,https://plus.google.com/106896827065863485397/about?hl=en-US,http://bkrkbusiness.com/,ChIJ____v0RbkTkRnFD_M8BOv08
